Rank,Agency Name,City,Agency Type,Agency Location,Independent?,Product Category,Points
1100,Havas Media,Kiev,Media Agency,Ukraine,,Soft Drinks,2.0
1100,MedInform,Kiev,Digital/Specialist Agency,Ukraine,X,Leisure & Entertainment,2.0
1100,OMD Optimum Media,Kiev,Media Agency,Ukraine,,Retail,2.0
1100,Performics,Kiev,Digital/Specialist Agency,Ukraine,,Soft Drinks,2.0
1100,TS/D Agency,Kiev,Creative Agency,Ukraine,X,Soft Drinks,2.0
1100,TWIGA,Kiev,Creative Agency,Ukraine,X,Leisure & Entertainment,2.0
1100,BBDO,Brussels,Creative Agency,Belgium,,Telecoms & Utilities,2.0
1100,Blue 449,Brussels,Media Agency,Belgium,,Retail,2.0
1100,Isobar,Brussels,Digital/Specialist Agency,Belgium,,Alcoholic Drinks,2.0
1100,The Backroom,Brussels,Creative Agency,Belgium,,Retail,2.0
1100,Wunderman Thompson,Brussels,Creative Agency,Belgium,,Leisure & Entertainment,2.0
1100,ADison,Prague,Creative Agency,Czech Republic,X,"Non-profit, public sector & education",2.0
1100,Concept One,Prague,Digital/Specialist Agency,Czech Republic,X,Food,2.0
1100,Detonate,Prague,Creative Agency,Czech Republic,X,Food,2.0
1100,Giant Interactive,Prague,Digital/Specialist Agency,Czech Republic,X,Technology & Electronics,2.0
1100,Mark BBDO,Prague,Creative Agency,Czech Republic,,Telecoms & Utilities,2.0
1100,PHD,Prague,Media Agency,Czech Republic,,Food,2.0
1100,VMLY&R,Prague,Creative Agency,Czech Republic,,"Non-profit, public sector & education",2.0
1100,Wavemaker,Prague,Media Agency,Czech Republic,,"Non-profit, public sector & education",2.0
1100,Zaragusa,Prague,Creative Agency,Czech Republic,X,Food,2.0
1100,Agencia Pulpo,Santiago,Creative Agency,Chile,X,Financial Services,2.0
1100,Andino 4,Santiago,Creative Agency,Chile,X,Food,2.0
1100,Bread,Santiago,Digital/Specialist Agency,Chile,X,Financial Services,2.0
1100,Havas Worldwide,Santiago,Creative Agency,Chile,,Telecoms & Utilities,2.0
1100,Kansei,Santiago,Creative Agency,Chile,X,Financial Services,2.0
1100,OMD,Santiago,Media Agency,Chile,,Automotive,2.0
1100,Promoplan,Santiago,Digital/Specialist Agency,Chile,X,Telecoms & Utilities,2.0
1100,Vibra,Santiago,Creative Agency,Chile,X,Media & Publishing,2.0
1100,Ad-Spot,Sofia,Digital/Specialist Agency,Bulgaria,X,"Non-profit, public sector & education",2.0
1100,direct media KRES,Sofia,Creative Agency,Bulgaria,X,"Non-profit, public sector & education",2.0
1100,Initiative,Sofia,Media Agency,Bulgaria,,Alcoholic Drinks,2.0
1100,Zenith,Sofia,Media Agency,Bulgaria,,Soft Drinks,2.0
1100,GOVT,Singapore,Creative Agency,Singapore,X,Media & Publishing,2.0
1100,Arey Wah,Lahore,Creative Agency,Pakistan,X,Technology & Electronics,2.0
1100,Brand Live,Karachi,Digital/Specialist Agency,Pakistan,X,Toiletries & Cosmetics,2.0
1100,Firebolt63,Lahore,Creative Agency,Pakistan,X,Soft Drinks,2.0
1100,Fishbowl,Lahore,Creative Agency,Pakistan,X,Food,2.0
1100,Ishtehari,Karachi,Creative Agency,Pakistan,X,Toiletries & Cosmetics,2.0
1100,Maxus,Lahore,Media Agency,Pakistan,,Soft Drinks,2.0
1100,Prestige Communications,Karachi,Creative Agency,Pakistan,,Financial Services,2.0
1100,RED Communication Arts,Lahore,Creative Agency,Pakistan,X,Soft Drinks,2.0
1100,RG Blue,Karachi,Creative Agency,Pakistan,X,Food,2.0
1100,Team Reactivate,Karachi,Digital/Specialist Agency,Pakistan,X,Toiletries & Cosmetics,2.0
1100,Kiosk.advertising,Budapest,Digital/Specialist Agency,Hungary,X,Toiletries & Cosmetics,2.0
1100,Mindshare,Budapest,Media Agency,Hungary,,Toiletries & Cosmetics,2.0
1100,Mito,Budapest,Digital/Specialist Agency,Hungary,X,Alcoholic Drinks,2.0
1100,El Club,Buenos Aires,Creative Agency,Argentina,X,Retail,2.0
1100,La América,Buenos Aires,Creative Agency,Argentina,X,Alcoholic Drinks,2.0
1100,Ponce,Buenos Aires,Creative Agency,Argentina,,Soft Drinks,2.0
1100,ZONA IV,Buenos Aires,Creative Agency,Argentina,X,Retail,2.0
1100,Fuse,Auckland,Creative Agency,New Zealand,,Alcoholic Drinks,2.0
1100,TBWA\Auckland,Auckland,Creative Agency,New Zealand,,Alcoholic Drinks,2.0
1100,SEK,Helsinki,Creative Agency,Finland,,Food,2.0
1100,Barrio,Lima,Creative Agency,Peru,X,Retail,2.0
1100,FCB Mayo,Lima,Creative Agency,Peru,,Retail,2.0
1100,Havas Media,Lima,Media Agency,Peru,,Telecoms & Utilities,2.0
1100,Olistico,Lima,Digital/Specialist Agency,Peru,X,Transport & Tourism,2.0
1100,Pueblo,Lima,Creative Agency,Peru,X,Leisure & Entertainment,2.0
1100,Taller Cuatro,Lima,Creative Agency,Peru,X,Financial Services,2.0
1100,VALOR - Socios de Marcas,Lima,Creative Agency,Peru,X,Telecoms & Utilities,2.0
1100,Cohn And Jansen JWT,Bucharest,Creative Agency,Romania,,Financial Services,2.0
1100,Graffiti BBDO,Bucharest,Creative Agency,Romania,,Alcoholic Drinks,2.0
1100,Jazz Communication,Bucharest,Creative Agency,Romania,X,Household & Domestic,2.0
1100,Mainstage the agency,Bucharest,Creative Agency,Romania,X,Financial Services,2.0
1100,Sector 7,Bucharest,Creative Agency,Romania,X,Retail,2.0
1100,Starcom,Bucharest,Media Agency,Romania,,Alcoholic Drinks,2.0
1100,Wavemaker,Bucharest,Media Agency,Romania,,Financial Services,2.0
1100,MullenLowe Interamerica,Santo Domingo,Creative Agency,Dominican Republic,,Food,2.0
1100,TBWA\Dominicana,Santo Domingo,Creative Agency,Dominican Republic,,"Non-profit, public sector & education",2.0
1100,BBA,Quito,Creative Agency,Ecuador,X,Telecoms & Utilities,2.0
1100,Bonding,Guayaquil,Creative Agency,Ecuador,,Alcoholic Drinks,2.0
1100,Maruri Grey,Quito,Creative Agency,Ecuador,,Financial Services,2.0
1100,Communis DDB,Belgrade,Creative Agency,Serbia,,Financial Services,2.0
1100,Luna\TBWA,Belgrade,Creative Agency,Serbia,,Retail,2.0
1100,New Moment New Ideas Company,Belgrade,Creative Agency,Serbia,,Telecoms & Utilities,2.0
1100,Tim Talenata,Belgrade,Creative Agency,Serbia,X,Financial Services,2.0
1100,Leo Burnett,San José,Creative Agency,Costa Rica,,Retail,2.0
1100,McCann,San José,Creative Agency,Costa Rica,,Retail,2.0
1100,Agencija 101,Ljubljana,Creative Agency,Slovenia,X,Food,2.0
1100,CNJ,Ljubljana,Digital/Specialist Agency,Slovenia,X,Retail,2.0
1100,OMD,Ljubljana,Media Agency,Slovenia,,Retail,2.0
1100,Publicis,Ljubljana,Creative Agency,Slovenia,,Food,2.0
1100,BBDO,Zagreb,Creative Agency,Croatia,,Financial Services,2.0
1100,CVOKE,Zagreb,Creative Agency,Croatia,X,Soft Drinks,2.0
1100,Real Grupa,Zagreb,Creative Agency,Croatia,X,Retail,2.0
1100,Senor,Zagreb,Creative Agency,Croatia,X,Telecoms & Utilities,2.0
1100,ZOO,Zagreb,Creative Agency,Croatia,X,Soft Drinks,2.0
1100,FCB,Montevideo,Creative Agency,Uruguay,,Clothing & Accessories,2.0
1100,Key Publicidad,Montevideo,Creative Agency,Uruguay,X,Soft Drinks,2.0
1100,Larsen,Montevideo,Creative Agency,Uruguay,X,Automotive,2.0
1100,Notable,Montevideo,Creative Agency,Uruguay,X,Financial Services,2.0
1100,Leo Burnett,Colombo,Creative Agency,Sri Lanka,,Financial Services,2.0
1100,Magic Mango,Colombo,Creative Agency,Sri Lanka,X,Food,2.0
1100,BPN,Petaling Jaya,Media Agency,Malaysia,,Telecoms & Utilities,2.0
1100,Consider iProspect,Kuala Lumpur,Digital/Specialist Agency,Malaysia,,Food,2.0
1100,Dentsu LHS,Kuala Lumpur,Creative Agency,Malaysia,,Food,2.0
1100,Ensemble Worldwide,Kuala Lumpur,Creative Agency,Malaysia,,Soft Drinks,2.0
1100,M&C Saatchi,Kuala Lumpur,Creative Agency,Malaysia,X,Financial Services,2.0
1335,Format C,Istanbul,Creative Agency,Turkey,X,Soft Drinks,1.8
1335,Sesli Harfler,Istanbul,Creative Agency,Turkey,,Soft Drinks,1.8
1337,Mindshare,Chinese Taipei,Media Agency,Taiwan,,Clothing & Accessories,1.7
1337,PHD,Chinese Taipei,Media Agency,Taiwan,,Automotive,1.7
1339,Havas Media,Bogotá,Media Agency,Colombia,,Telecoms & Utilities,1.5
1340,Open Minds,Chennai,Digital/Specialist Agency,India,X,Automotive,1.4
1340,The Integer Group,Moscow,Creative Agency,Russia,,Financial Services,1.4
1340,INQBA,Lima,Digital/Specialist Agency,Peru,X,Retail,1.4
1343,Fortuners,Bucharest,Digital/Specialist Agency,Romania,X,Retail,1.3
1344,MediaCom,Mumbai,Media Agency,India,,Retail,1.2
1345,Promo Interactive,Moscow,Digital/Specialist Agency,Russia,,Soft Drinks,1.0
1345,Boris Creative,Amsterdam,Creative Agency,Netherlands,X,"Non-profit, public sector & education",1.0
,,,,,,,
© WARC 2021. Please refer to https://warc.com/rankings/effective-100/methodology for further information,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
