Rank,Agency Name,City,Agency Type,Agency Location,Independent?,Product Category,Points
1260,Saatchi & Saatchi İstanbul,,Creative Agency,Turkey,,Retail,3.1
1260,Speed Effect PR,,Digital/Specialist Agency,Turkey,X,Household & Domestic,3.1
1260,United People,,Digital/Specialist Agency,Turkey,X,Financial Services,3.1
1260,Vizeum Istanbul,,Media Agency,Turkey,,Food,3.1
1260,WOOHOO,,Digital/Specialist Agency,Turkey,X,Retail,3.1
1260,Youth Republic,,Creative Agency,Turkey,X,Telecoms & Utilities,3.1
1260,Animal,,Digital/Specialist Agency,Sweden,,Automotive,3.1
1260,Mindshare Stockholm,,Media Agency,Sweden,,Automotive,3.1
1260,Goodfellas,,Creative Agency,Singapore,X,"Non-profit, public sector & education",3.1
1260,Ogilvy & Mather Singapore,,Creative Agency,Singapore,,"Non-profit, public sector & education",3.1
1260,Dan Moscow,,Creative Agency,Russia,X,Clothing & Accessories,3.1
1260,Deltaplan,,Creative Agency,Russia,X,Pharma & Healthcare,3.1
1260,Grey Moscow,,Creative Agency,Russia,,Financial Services,3.1
1260,Ogilvy & Mather Moscow,,Creative Agency,Russia,,Food,3.1
1260,Red Communication Group,,Creative Agency,Russia,X,Toiletries & Cosmetics,3.1
1260,TBWA\Moscow,,Creative Agency,Russia,,Clothing & Accessories,3.1
1260,Grant Media,,Media Agency,Sri Lanka,X,Food,3.1
1260,Mindshare Colombo,,Media Agency,Sri Lanka,,Household & Domestic,3.1
1260,MullenLowe Colombo,,Creative Agency,Sri Lanka,,Food,3.1
1260,Triad,,Creative Agency,Sri Lanka,X,Financial Services,3.1
1260,AKQA New York,,Creative Agency,USA,,Alcoholic Drinks,3.1
1260,Assembly,,Media Agency,USA,,Pharma & Healthcare,3.1
1260,Clark Stanley,,Digital/Specialist Agency,Canada,X,Financial Services,3.1
1260,Cutwater,,Creative Agency,USA,X,Leisure & Entertainment,3.1
1260,Event Permits Nationwide,,Digital/Specialist Agency,USA,X,Media & Publishing,3.1
1260,Evoke Health,,Digital/Specialist Agency,USA,X,Pharma & Healthcare,3.1
1260,ID Media,,Media Agency,USA,,Business & Industrial,3.1
1260,Lippe Taylor,,Digital/Specialist Agency,USA,X,Pharma & Healthcare,3.1
1260,Match-Up Promotions,,Digital/Specialist Agency,USA,X,Media & Publishing,3.1
1260,"Mine, The",,Creative Agency,Canada,X,Financial Services,3.1
1260,MWW Los Angeles,,Digital/Specialist Agency,USA,,Retail,3.1
1260,Pacific Communications,,Digital/Specialist Agency,USA,X,Pharma & Healthcare,3.1
1260,Relevant24,,Digital/Specialist Agency,USA,,Transport & Tourism,3.1
1260,Resolution New York,,Media Agency,USA,,Retail,3.1
1260,Struck,,Creative Agency,USA,X,Retail,3.1
1260,VML Chicago,,Digital/Specialist Agency,USA,,Toiletries & Cosmetics,3.1
1260,Ars Thanea,,Creative Agency,Poland,X,Business & Industrial,3.1
1260,Fatbaby,,Creative Agency,Poland,X,Transport & Tourism,3.1
1260,IQ Marketing,,Creative Agency,Poland,X,Alcoholic Drinks,3.1
1260,Just,,Creative Agency,Poland,X,Pharma & Healthcare,3.1
1260,PHD Warsaw,,Media Agency,Poland,,Leisure & Entertainment,3.1
1260,Socialyse Warsaw,,Media Agency,Poland,,Financial Services,3.1
1260,TBWA\Warsaw,,Creative Agency,Poland,,Toiletries & Cosmetics,3.1
1260,TELESCOPE,,Digital/Specialist Agency,Poland,X,"Non-profit, public sector & education",3.1
1260,VML Warsaw,,Digital/Specialist Agency,Poland,,Pharma & Healthcare,3.1
1260,Walk Creative,,Creative Agency,Poland,X,Alcoholic Drinks,3.1
1260,ACHTUNG! Amsterdam,,Creative Agency,Netherlands,X,Food,3.1
1260,Chunk,,Digital/Specialist Agency,Netherlands,X,Household & Domestic,3.1
1260,ExPRtease,,Digital/Specialist Agency,Netherlands,X,"Non-profit, public sector & education",3.1
1260,KOKORO Amsterdam,,Creative Agency,Netherlands,X,Telecoms & Utilities,3.1
1260,MediaCom Amsterdam,,Media Agency,Netherlands,,Automotive,3.1
1260,BLINK Vienna,,Creative Agency,Austria,X,Telecoms & Utilities,3.1
1260,Cayenne,,Creative Agency,Austria,X,Food,3.1
1260,Jung von Matt Donau,,Creative Agency,Austria,X,Telecoms & Utilities,3.1
1260,willhaben internet service,,Digital/Specialist Agency,Austria,X,Transport & Tourism,3.1
1260,Kunstmaan,,Digital/Specialist Agency,Belgium,X,Financial Services,3.1
1260,TBWA\Brussels,,Creative Agency,Belgium,,Telecoms & Utilities,3.1
1332,Mayer/McCann,,Creative Agency,Slovakia,,"Non-profit, public sector & education",3.0
1332,Advance Digital,,Digital/Specialist Agency,Ukraine,X,Toiletries & Cosmetics,3.0
1332,Aimbulance,,Digital/Specialist Agency,Ukraine,X,Soft Drinks,3.0
1332,COXO Digital,,Digital/Specialist Agency,Ukraine,X,Soft Drinks,3.0
1332,Hoshva PR,,Digital/Specialist Agency,Ukraine,X,Alcoholic Drinks,3.0
1332,Media First Ukraine,,Media Agency,Ukraine,X,"Non-profit, public sector & education",3.0
1332,Miritec,,Digital/Specialist Agency,Ukraine,X,Soft Drinks,3.0
1332,Netpeak,,Digital/Specialist Agency,Ukraine,X,Retail,3.0
1332,Provid,,Creative Agency,Ukraine,X,Toiletries & Cosmetics,3.0
1332,SEM Kiev,,Media Agency,Ukraine,X,Pharma & Healthcare,3.0
1332,TWIGA’Idea,,Creative Agency,Ukraine,X,"Non-profit, public sector & education",3.0
1332,Klan,,Creative Agency,Czech Republic,X,Telecoms & Utilities,3.0
1332,OgilvyOne Prague,,Digital/Specialist Agency,Czech Republic,,Telecoms & Utilities,3.0
1332,Proboston Creative,,Digital/Specialist Agency,Czech Republic,X,Telecoms & Utilities,3.0
1332,21 Média,,Media Agency,Hungary,,Automotive,3.0
1332,DDB Budapest,,Creative Agency,Hungary,,Retail,3.0
1332,De Code Group,,Creative Agency,Hungary,X,Pharma & Healthcare,3.0
1332,Flow PR,,Digital/Specialist Agency,Hungary,X,Transport & Tourism,3.0
1332,Saatchi & Saatchi Budapest,,Creative Agency,Hungary,,Financial Services,3.0
1332,ZenithOptimedia Budapest,,Media Agency,Hungary,,Pharma & Healthcare,3.0
1332,Bob the Robot,,Creative Agency,Finland,X,Food,3.0
1332,Dagmar,,Media Agency,Finland,X,Telecoms & Utilities,3.0
1332,SEK,,Creative Agency,Finland,X,Business & Industrial,3.0
1332,SEK & GREY,,Creative Agency,Finland,,Automotive,3.0
1332,ToinenPHD,,Media Agency,Finland,,Food,3.0
1332,Virta Helsinki,,Media Agency,Finland,X,"Food, Retail",3.0
1332,BBDO Sofia,,Creative Agency,Bulgaria,,Alcoholic Drinks,3.0
1332,Graffiti BBDO Media,,Creative Agency,Bulgaria,,Clothing & Accessories,3.0
1332,Saatchi & Saatchi Sofia,,Creative Agency,Bulgaria,,Alcoholic Drinks,3.0
1332,23 Communication Ideas,,Creative Agency,Romania,X,Transport & Tourism,3.0
1332,Carat Bucharest,,Media Agency,Romania,,Food,3.0
1332,DDB Bucharest,,Creative Agency,Romania,,Retail,3.0
1332,Geometry Global Bucharest,,Digital/Specialist Agency,Romania,,Media & Publishing,3.0
1332,Tribal Worldwide Bucharest,,Digital/Specialist Agency,Romania,,Retail,3.0
1332,UM Bucharest,,Media Agency,Romania,,Food,3.0
1332,Leo Burnett Tel Aviv,,Creative Agency,Israel,,Retail,3.0
1332,Publicis Tel Aviv,,Creative Agency,Israel,,"Non-profit, public sector & education",3.0
1332,404,,Digital/Specialist Agency,Croatia,X,Soft Drinks,3.0
1332,Bruketa&Žinić OM,,Creative Agency,Croatia,X,Financial Services,3.0
1332,DRAP,,Digital/Specialist Agency,Croatia,X,Telecoms & Utilities,3.0
1332,Lair,,Creative Agency,Croatia,X,Telecoms & Utilities,3.0
1332,McCann Zagreb,,Creative Agency,Croatia,,Telecoms & Utilities,3.0
1332,MediaCom Zagreb,,Media Agency,Croatia,,Financial Services,3.0
1332,OMD Zagreb,,Media Agency,Croatia,,Automotive,3.0
1332,Futura DDB,,Creative Agency,Slovenia,,Food,3.0
1332,Gooja,,Digital/Specialist Agency,Slovenia,X,Financial Services,3.0
1332,Innovatif,,Digital/Specialist Agency,Slovenia,X,Food,3.0
1332,Mayer McCann Ljubljana,,Creative Agency,Slovenia,,Financial Services,3.0
1332,Media Publikum,,Media Agency,Slovenia,X,Food,3.0
1332,Publicis Skopje,,Creative Agency,Macedonia,,Food,3.0
1332,MediaCom Copenhagen,,Media Agency,Denmark,,"Non-profit, public sector & education",3.0
1332,Orchestra,,Creative Agency,Denmark,X,"Non-profit, public sector & education",3.0
1332,PHD Copenhagen,,Media Agency,Denmark,,Alcoholic Drinks,3.0
1385,Geometry Global Manila,,Digital/Specialist Agency,Philippines,,Technology & Electronics,2.8
1385,Geometry Global Sri Lanka,,Digital/Specialist Agency,Sri Lanka,,Toiletries & Cosmetics,2.8
1385,Geometry Global Taipei,,Digital/Specialist Agency,Taiwan,,Household & Domestic,2.8
1385,Havas Riverorchid PR,,Digital/Specialist Agency,Vietnam,,Soft Drinks,2.8
1385,Havas Worldwide Ho Chi Minh City,,Creative Agency,Vietnam,,Soft Drinks,2.8
1385,Iris Worldwide Singapore,,Creative Agency,Singapore,X,Alcoholic Drinks,2.8
1385,Leo Burnett Kuala Lumpur,,Creative Agency,Malaysia,,Pharma & Healthcare,2.8
1385,Mindshare Bangkok,,Media Agency,Thailand,,Toiletries & Cosmetics,2.8
1385,Today Ogilvy & Mather,,Creative Agency,Myanmar,,Soft Drinks,2.8
1385,Wunderman Gurgaon,,Digital/Specialist Agency,India,,Technology & Electronics,2.8
1395,Arnold KLP,,Creative Agency,UK,,Soft Drinks,2.7
1395,Evins Communications,,Digital/Specialist Agency,USA,X,Alcoholic Drinks,2.7
1395,iCrossing New York,,Digital/Specialist Agency,USA,X,Alcoholic Drinks,2.7
1395,MediaCom Bogotá,,Media Agency,Colombia,,Food,2.7
1399,Firstborn,,Digital/Specialist Agency,USA,,Alcoholic Drinks,2.6
1399,Grow,,Digital/Specialist Agency,USA,X,Retail,2.6
1399,Havas Media Milan,,Media Agency,Italy,,Alcoholic Drinks,2.6
1399,Irish International BBDO,,Creative Agency,Ireland,,Food,2.6
1399,TLC Marketing,,Digital/Specialist Agency,UK,X,Business & Industrial,2.6
1399,InMobi,,Digital/Specialist Agency,India,X,Toiletries & Cosmetics,2.6
1399,MediaShop,,Media Agency,South Africa,X,Retail,2.6
1399,Mindshare Jakarta,,Media Agency,Indonesia,,Toiletries & Cosmetics,2.6
1399,Mindshare Lahore,,Media Agency,Pakistan,,Toiletries & Cosmetics,2.6
1399,Opera Mediaworks,,Digital/Specialist Agency,USA,X,Clothing & Accessories,2.6
1399,Pure Oxygen Labs,,Digital/Specialist Agency,USA,X,Telecoms & Utilities,2.6
1399,SapientNitro Minneapolis,,Digital/Specialist Agency,USA,,Retail,2.6
1399,Trilia Media,,Media Agency,USA,,Retail,2.6
1399,Yonder Media,,Digital/Specialist Agency,South Africa,X,Retail,2.6
1413,Cramer-Krasselt,,Creative Agency,USA,X,Automotive,2.5
1413,DDB Amsterdam,,Creative Agency,Netherlands,,Alcoholic Drinks,2.5
1413,Initiative Sydney,,Media Agency,Australia,,Automotive,2.5
1413,Innocean Worldwide Sydney,,Creative Agency,Australia,X,Automotive,2.5
1413,MercuryCSC,,Creative Agency,USA,X,Leisure & Entertainment,2.5
1413,PlaceIQ,,Digital/Specialist Agency,USA,X,Leisure & Entertainment,2.5
1413,Publicis Amsterdam,,Creative Agency,Netherlands,,Alcoholic Drinks,2.5
1413,Tead,,Digital/Specialist Agency,Netherlands,X,Alcoholic Drinks,2.5
1413,UM Santiago,,Media Agency,Chile,,Financial Services,2.5
1422,McCann New York,,Creative Agency,USA,,Telecoms & Utilities,2.4
1423,Sobraz PR,,Digital/Specialist Agency,Turkey,X,Toiletries & Cosmetics,2.3
1423,TBWA\Madrid,,Creative Agency,Spain,,Business & Industrial,2.3
1423,DDB Johannesburg,,Creative Agency,South Africa,,Food,2.3
1423,Mediology,,Media Agency,South Africa,X,"Non-profit, public sector & education",2.3
1423,Blend Barcelona,,Digital/Specialist Agency,Spain,X,Retail,2.3
1423,Carat Madrid,,Media Agency,Spain,,Soft Drinks,2.3
1423,DDB Madrid,,Creative Agency,Spain,,Financial Services,2.3
1423,JWT Madrid,,Creative Agency,Spain,,Pharma & Healthcare,2.3
1423,Ogilvy & Mather Madrid,,Creative Agency,Spain,,Food,2.3
1423,Publips,,Creative Agency,Spain,X,Retail,2.3
1423,Smäll Barcelona,,Creative Agency,Spain,X,Retail,2.3
1423,Tiempo BBDO,,Creative Agency,Spain,,Food,2.3
1423,ZenithOptimedia Madrid,,Media Agency,Spain,,Retail,2.3
1436,Apex PR,,Digital/Specialist Agency,Canada,X,Food,2.1
1436,Commotion,,Digital/Specialist Agency,Canada,,Automotive,2.1
1436,Dashboard,,Digital/Specialist Agency,Canada,X,Food,2.1
1436,DDB Edmonton,,Creative Agency,Canada,,Pharma & Healthcare,2.1
1436,DentsuBos,,Creative Agency,Canada,,Pharma & Healthcare,2.1
1436,ds+p,,Creative Agency,Canada,X,"Non-profit, public sector & education",2.1
1436,Initiative Toronto,,Media Agency,Canada,,Food,2.1
1436,Marketel,,Creative Agency,Canada,,Financial Services,2.1
1436,Maxus Toronto,,Media Agency,Canada,,Leisure & Entertainment,2.1
1436,McKim Communications Group,,Creative Agency,Canada,X,"Non-profit, public sector & education",2.1
1436,Media Experts,,Media Agency,Canada,X,Telecoms & Utilities,2.1
1436,TANK,,Creative Agency,Canada,X,Business & Industrial,2.1
1436,TBWA\Toronto,,Creative Agency,Canada,,Automotive,2.1
1436,Vizeum Montreal,,Media Agency,Canada,,Transport & Tourism,2.1
1436,Borkowski.do,,Digital/Specialist Agency,UK,X,"Non-profit, public sector & education",2.1
1436,Conversant Media London,,Media Agency,UK,X,Leisure & Entertainment,2.1
1436,Graphite Digital,,Digital/Specialist Agency,UK,X,Retail,2.1
1436,Jacob Bailey,,Digital/Specialist Agency,UK,X,Transport & Tourism,2.1
1436,Rocket Fuel,,Digital/Specialist Agency,UK,X,Pharma & Healthcare,2.1
1436,VCCPme,,Digital/Specialist Agency,UK,,Automotive,2.1
1436,Gullers Grupp,,Digital/Specialist Agency,Sweden,X,"Non-profit, public sector & education",2.1
1436,PHD Stockholm,,Media Agency,Sweden,,Transport & Tourism,2.1
1436,Scream,,Media Agency,Sweden,X,Retail,2.1
1436,Yours,,Digital/Specialist Agency,Sweden,X,Transport & Tourism,2.1
1436,Brand Station,,Creative Agency,France,X,Food,2.1
1436,FullSIX Paris,,Digital/Specialist Agency,France,,Transport & Tourism,2.1
1462,MediaCom Dubai,,Media Agency,United Arab Emirates,,Toiletries & Cosmetics,1.8
1462,Pixel Plus Dubai,,Digital/Specialist Agency,United Arab Emirates,X,Soft Drinks,1.8
1462,Starcom Mediavest Group Beirut,,Media Agency,Lebanon,,Toiletries & Cosmetics,1.8
1462,Y&R Labstore Dubai,,Creative Agency,United Arab Emirates,,Soft Drinks,1.8
1466,OMD Düsseldorf,,Media Agency,Germany,,Food,1.7
1466,Rheincom PR,,Digital/Specialist Agency,Germany,X,Toiletries & Cosmetics,1.7
1466,strg.dk,,Digital/Specialist Agency,Germany,X,Toiletries & Cosmetics,1.7
1469,Fire-Advertainment,,Digital/Specialist Agency,Argentina,X,Soft Drinks,1.6
1469,Glue Bogotá,,Digital/Specialist Agency,Colombia,,Soft Drinks,1.6
1469,Starcom Mediavest Group Bogotá,,Media Agency,Colombia,,Soft Drinks,1.6
1469,Beat Communications,,Creative Agency,New Zealand,X,"Non-profit, public sector & education",1.6
1469,Copper Brand Experiences,,Digital/Specialist Agency,New Zealand,X,Soft Drinks,1.6
1469,FCB PR,,Digital/Specialist Agency,New Zealand,,Soft Drinks,1.6
1469,Cake Experiential Communications,,Digital/Specialist Agency,Malaysia,X,Household & Domestic,1.6
1469,Hill & Knowlton Strategies Kuala Lumpur,,Digital/Specialist Agency,Malaysia,,Retail,1.6
1469,idotyou,,Digital/Specialist Agency,Malaysia,X,Retail,1.6
1469,Carat Istanbul,,Media Agency,Turkey,,Financial Services,1.6
1469,Cereyan Medya,,Media Agency,Turkey,X,Household & Domestic,1.6
1469,Dijital Büro Istanbul,,Digital/Specialist Agency,Turkey,X,Automotive,1.6
1469,Foiegras,,Digital/Specialist Agency,Turkey,X,Retail,1.6
1469,Havas Media Istanbul,,Media Agency,Turkey,,Automotive,1.6
1469,Integer Group Istanbul,,Digital/Specialist Agency,Turkey,,Toiletries & Cosmetics,1.6
1469,Maxus Istanbul,,Media Agency,Turkey,,Clothing & Accessories,1.6
1469,Proximity Istanbul,,Digital/Specialist Agency,Turkey,,Toiletries & Cosmetics,1.6
1469,Team PR,,Digital/Specialist Agency,Turkey,X,Clothing & Accessories,1.6
1469,Loops,,Digital/Specialist Agency,Sri Lanka,X,Financial Services,1.6
1469,Media Factory,,Media Agency,Sri Lanka,X,Financial Services,1.6
1489,Artegence,,Digital/Specialist Agency,Poland,X,Pharma & Healthcare,1.5
1489,Blueway Com,,Digital/Specialist Agency,Poland,X,Transport & Tourism,1.5
1489,Carat Warsaw,,Media Agency,Poland,,Household & Domestic,1.5
1489,DDC Media,,Media Agency,Poland,X,Transport & Tourism,1.5
1489,Mindshare Warsaw,,Media Agency,Poland,,Financial Services,1.5
1489,OS3,,Creative Agency,Poland,X,Financial Services,1.5
1489,Pegasus Advertising,,Creative Agency,Poland,X,Pharma & Healthcare,1.5
1489,MEC Amsterdam,,Media Agency,Netherlands,,Food,1.5
1489,Social 1nFluencers,,Digital/Specialist Agency,Netherlands,X,Food,1.5
1489,Initiative Vienna,,Media Agency,Austria,,Food,1.5
1489,OMD Vienna,,Media Agency,Austria,,Food,1.5
1489,PHD Vienna,,Media Agency,Austria,,Food,1.5
1489,Digibrand Ukraine,,Digital/Specialist Agency,Ukraine,X,"Non-profit, public sector & education",1.5
1489,Nostra Communications,,Media Agency,Ukraine,X,Pharma & Healthcare,1.5
1489,TWIGA’GO,,Creative Agency,Ukraine,X,"Non-profit, public sector & education",1.5
1489,Follow Bubble,,Digital/Specialist Agency,Czech Republic,X,Leisure & Entertainment,1.5
1489,Starcom Mediavest Group Prague,,Media Agency,Czech Republic,,Alcoholic Drinks,1.5
1489,Symbio Digital,,Digital/Specialist Agency,Czech Republic,X,Leisure & Entertainment,1.5
1489,Crane International,,Digital/Specialist Agency,Hungary,X,Automotive,1.5
1489,HPS Experience,,Creative Agency,Hungary,X,Toiletries & Cosmetics,1.5
1489,Maxus Budapest,,Media Agency,Hungary,,Financial Services,1.5
1489,Mindshare Budapest,,Media Agency,Hungary,,Pharma & Healthcare,1.5
1489,Publicis Budapest,,Creative Agency,Hungary,,Automotive,1.5
1489,TBWA\Budapest,,Creative Agency,Hungary,,Automotive,1.5
1489,SEK Public,,Digital/Specialist Agency,Finland,X,Automotive,1.5
1489,Woltti Group,,Digital/Specialist Agency,Finland,X,Automotive,1.5
1489,Kres,,Creative Agency,Bulgaria,X,Financial Services,1.5
1489,MediaCom Sofia,,Media Agency,Bulgaria,,Financial Services,1.5
1489,MediaCom Bucharest,,Media Agency,Romania,,Financial Services,1.5
1489,Mindshare Bucharest,,Media Agency,Romania,,Household & Domestic,1.5
1489,ZenithOptimedia Bucharest,,Media Agency,Romania,,Financial Services,1.5
1489,OMD Ljubljana,,Media Agency,Slovenia,,Leisure & Entertainment,1.5
1489,ZenithOptimedia Ljubljana,,Media Agency,Slovenia,,Telecoms & Utilities,1.5
1489,Greenhouse,,Media Agency,UK,,Financial Services,1.5
1489,Brand It,,Digital/Specialist Agency,Turkey,X,Household & Domestic,1.5
1524,mobilike,,Digital/Specialist Agency,Turkey,X,Toiletries & Cosmetics,1.3
1525,Cheil Worldwide Dubai,,Creative Agency,United Arab Emirates,X,Soft Drinks,1.1
1525,Porter Novelli Auckland,,Digital/Specialist Agency,New Zealand,,Financial Services,1.1
1525,Gaggi Media Communications,,Media Agency,Canada,X,"Non-profit, public sector & education",1.1
1525,MediaCom Toronto,,Media Agency,Canada,,Retail,1.1
1525,Narrative PR,,Digital/Specialist Agency,Canada,X,Alcoholic Drinks,1.1
1525,OMD Toronto,,Media Agency,Canada,,"Non-profit, public sector & education",1.1
1525,Soshal Group,,Digital/Specialist Agency,Canada,X,"Non-profit, public sector & education",1.1
1525,Mindshare London,,Media Agency,UK,,Financial Services,1.1
1525,Now,,Creative Agency,UK,X,Transport & Tourism,1.1
1525,St Ives London,,Digital/Specialist Agency,UK,X,Financial Services,1.1
1535,3Kronor,,Creative Agency,Sweden,X,Transport & Tourism,1.0
1535,OMD Stockholm,,Media Agency,Sweden,,Financial Services,1.0
1537,Liwa Advertising,,Digital/Specialist Agency,United Arab Emirates,X,Financial Services,.6
,,,,,,,
© WARC 2021. Please refer to https://warc.com/rankings/effective-100/methodology for further information,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
