Rank,Agency Name,City,Agency Type,Agency Location,Independent?,Product Category,Points
1242,TAXI Toronto,,Creative Agency,Canada,,Retail,4.4
1242,TBWA\Toronto,,Creative Agency,Canada,,Soft Drinks,4.4
1242,BWM Dentsu Sydney,,Creative Agency,Australia,,Telecoms & Utilities,4.4
1242,M&C Saatchi Sydney,,Creative Agency,Australia,X,Financial Services,4.4
1253,CACI,,Digital/Specialist Agency,UK,X,Telecoms & Utilities,4.2
1253,Digitonic,,Digital/Specialist Agency,UK,X,Automotive,4.2
1253,EMO Unlimited,,Creative Agency,UK,,Automotive,4.2
1253,Field Day,,Creative Agency,UK,,"Non-profit, public sector & education",4.2
1253,ITG Creator,,Digital/Specialist Agency,UK,,Transport & Tourism,4.2
1253,"SHARP Agency, The",,Digital/Specialist Agency,UK,X,Telecoms & Utilities,4.2
1253,The Specialist Works,,Media Agency,UK,X,Telecoms & Utilities,4.2
1253,VCCPme,,Digital/Specialist Agency,UK,,Telecoms & Utilities,4.2
1253,Visual Voice,,Digital/Specialist Agency,UK,X,Financial Services,4.2
1253,Blue 449 Paris,,Media Agency,UK,,Retail,4.2
1253,Åkestam Holst,,Creative Agency,Sweden,X,Retail,4.2
1253,ANR BBDO,,Creative Agency,Sweden,,"Non-profit, public sector & education",4.2
1253,BerntzonBylund,,Creative Agency,Sweden,X,"Non-profit, public sector & education",4.2
1253,Edelman Deportivo,,Creative Agency,Sweden,X,Retail,4.2
1253,HOLY,,Creative Agency,Sweden,X,Soft Drinks,4.2
1253,Identity Works,,Digital/Specialist Agency,Sweden,X,Household & Domestic,4.2
1253,Klirr Stockholm,,Creative Agency,Sweden,X,Food,4.2
1253,River Cresco AB,,Digital/Specialist Agency,Sweden,,Retail,4.2
1253,Brando,,Creative Agency,Ireland,X,Telecoms & Utilities,4.2
1253,Initiative Dublin,,Media Agency,Ireland,,Telecoms & Utilities,4.2
1253,McCann Blue,,Creative Agency,Ireland,,"Non-profit, public sector & education, Soft Drinks",4.2
1274,TNS,,Digital/Specialist Agency,Australia,,"Non-profit, public sector & education",4.0
1274,Carat Mumbai,,Media Agency,India,,Financial Services,4.0
1274,Octagon,,Digital/Specialist Agency,India,,Financial Services,4.0
1277,"Eva İstanbul İçerik Ajansı, Promoqube, Twitter",,Digital/Specialist Agency,Turkey,X,"Non-profit, public sector & education",3.9
1277,Huni,,Creative Agency,Turkey,X,Automotive,3.9
1277,MVM Digital,,Digital/Specialist Agency,Turkey,,Business & Industrial,3.9
1277,Proximity Istanbul,,Digital/Specialist Agency,Turkey,,Soft Drinks,3.9
1277,Sesli Harfler,,Digital/Specialist Agency,Turkey,X,"Soft Drinks, Toiletries & Cosmetics",3.9
1277,Colectivo servicios de mercadeo,,Media Agency,Colombia,,Alcoholic Drinks,3.9
1277,Frubis Argentina,,Digital/Specialist Agency,Argentina,X,Retail,3.9
1277,MEC Bogota,,Media Agency,Colombia,,Alcoholic Drinks,3.9
1277,Whisper and Loud communicación digital,,Digital/Specialist Agency,Colombia,X,Alcoholic Drinks,3.9
1277,Carat Santiago,,Media Agency,Chile,,Clothing & Accessories,3.9
1277,Global Interactive,,Creative Agency,Chile,,Business & Industrial,3.9
1277,Hill and Knowlton Santiago,,Digital/Specialist Agency,Chile,,"Non-profit, public sector & education",3.9
1277,LineArt Group,,Digital/Specialist Agency,Czech Republic,X,Toiletries & Cosmetics,3.9
1277,Starcom Prague,,Media Agency,Czech Republic,,Alcoholic Drinks,3.9
1277,Society (Rally Worldwide),,Digital/Specialist Agency,Malaysia,,"Retail, Telecoms & Utilities",3.9
1277,Ogilvy PR Sofia,,Digital/Specialist Agency,Bulgaria,,Retail,3.9
1277,MediaCom Zagreb,,Media Agency,Croatia,,Telecoms & Utilities,3.9
1277,BBDO Jakarta,,Creative Agency,Indonesia,,Alcoholic Drinks,3.9
1277,McCann Shanghai,,Creative Agency,China (Mainland),,Soft Drinks,3.9
1277,Ogilvy & Mather Bangkok,,Creative Agency,Thailand,,Retail,3.9
1277,Proximity Jakarta,,Digital/Specialist Agency,Indonesia,,Alcoholic Drinks,3.9
1277,Saatchi & Saatchi USA,,Creative Agency,USA,,Transport & Tourism,3.9
1299,Forward,,Media Agency,Chile,,"Soft Drinks, Telecoms & Utilities",3.8
1300,Alphadog,,Digital/Specialist Agency,Turkey,X,Telecoms & Utilities,3.6
1300,Corporativa Comunicaciones Estratégicas,,Digital/Specialist Agency,Colombia,X,"Non-profit, public sector & education",3.6
1300,Ariadna Bogotá,,Digital/Specialist Agency,Colombia,X,Telecoms & Utilities,3.6
1303,Tironi,,Digital/Specialist Agency,Chile,X,Retail,3.5
1303,Zenith Optimedia Sofia,,Media Agency,Bulgaria,,"Alcoholic Drinks, Non-profit, public sector & education",3.5
1303,Webtailors,,Digital/Specialist Agency,Romania,X,Alcoholic Drinks,3.5
1306,22Feet Tribal Worldwide,,Digital/Specialist Agency,India,,Retail,3.3
1306,Filmmaker,,Digital/Specialist Agency,Bulgaria,X,Alcoholic Drinks,3.3
1306,Frontroom Brand design,,Digital/Specialist Agency,Bulgaria,X,Alcoholic Drinks,3.3
1306,MediaS SMV,,Media Agency,Bulgaria,,Alcoholic Drinks,3.3
1310,Graphene,,Creative Agency,Brazil,,Transport & Tourism,3.2
1310,Lew’Lara\TBWA,,Creative Agency,Brazil,,"Non-profit, public sector & education",3.2
1310,Musickeria,,Digital/Specialist Agency,Brazil,X,Financial Services,3.2
1310,Neogama,,Creative Agency,Brazil,,Automotive,3.2
1310,BBDO Taipei,,Creative Agency,Taiwan,,Food,3.2
1310,Blue Focus Digital,,Digital/Specialist Agency,China (Mainland),,Media & Publishing,3.2
1310,Carat Shanghai,,Media Agency,China (Mainland),,Food,3.2
1310,Catchad,,Digital/Specialist Agency,Taiwan,X,Transport & Tourism,3.2
1310,Cheil PengTai Beijing,,Digital/Specialist Agency,China (Mainland),X,Retail,3.2
1310,FCB Shanghai,,Creative Agency,China (Mainland),,Clothing & Accessories,3.2
1310,Fleishman-Hillard company,,Digital/Specialist Agency,Hong Kong,,Toiletries & Cosmetics,3.2
1310,Leo Burnett Hong Kong,,Creative Agency,Hong Kong,,Toiletries & Cosmetics,3.2
1310,Netease,,Digital/Specialist Agency,China (Mainland),X,Automotive,3.2
1310,Razorfish Shanghai,,Digital/Specialist Agency,China (Mainland),,Alcoholic Drinks,3.2
1310,Wieden + Kennedy Shanghai,,Creative Agency,China (Mainland),X,Business & Industrial,3.2
1325,Possible Budapest,,Digital/Specialist Agency,Hungary,,Food,3.1
1325,Digital Republic Linked by Isobar Cairo,,Creative Agency,Egypt,,Toiletries & Cosmetics,3.1
1325,Google Creative Services Dubai,,Creative Agency,United Arab Emirates,X,Transport & Tourism,3.1
1325,J3 UM,,Media Agency,United Arab Emirates,,Toiletries & Cosmetics,3.1
1325,MediaMonks Dubai,,Digital/Specialist Agency,United Arab Emirates,X,Transport & Tourism,3.1
1325,ZenithOptimedia Dubai,,Media Agency,United Arab Emirates,,Automotive,3.1
1325,Aegis Innov8,,Media Agency,USA,,Pharma & Healthcare,3.1
1325,Aisle Rocket Studios,,Digital/Specialist Agency,USA,X,Household & Domestic,3.1
1325,Almighty,,Digital/Specialist Agency,USA,X,Clothing & Accessories,3.1
1325,Ayzenberg Group,,Creative Agency,USA,X,Leisure & Entertainment,3.1
1325,Bench Dogs,,Digital/Specialist Agency,USA,X,Alcoholic Drinks,3.1
1325,Catapult Marketing,,Creative Agency,USA,X,Food,3.1
1325,Empower Media Team,,Digital/Specialist Agency,USA,X,Leisure & Entertainment,3.1
1325,Fancy Rhino,,Creative Agency,USA,X,Soft Drinks,3.1
1325,Generation Progress,,Digital/Specialist Agency,USA,X,"Non-profit, public sector & education",3.1
1325,Mango Auckland,,Digital/Specialist Agency,New Zealand,,Telecoms & Utilities,3.1
1325,Marina Maher Communications,,Digital/Specialist Agency,USA,,Toiletries & Cosmetics,3.1
1325,NO MORE,,Digital/Specialist Agency,USA,X,Leisure & Entertainment,3.1
1325,Octogan,,Digital/Specialist Agency,USA,X,Financial Services,3.1
1325,"Organic, Inc",,Digital/Specialist Agency,USA,,Toiletries & Cosmetics,3.1
1325,Paul Wilmot Communications,,Digital/Specialist Agency,USA,,Retail,3.1
1325,PGR Media,,Media Agency,USA,X,Clothing & Accessories,3.1
1325,Porter Novelli,,Digital/Specialist Agency,USA,,Food,3.1
1325,PVBLIC Foundation,,Media Agency,USA,X,"Non-profit, public sector & education",3.1
1325,Redwood,,Media Agency,USA,X,Soft Drinks,3.1
1325,Sidewayz Films,,Creative Agency,USA,X,Transport & Tourism,3.1
1325,Tapeless,,Creative Agency,USA,X,Transport & Tourism,3.1
1325,Target 10,,Digital/Specialist Agency,USA,X,Pharma & Healthcare,3.1
1325,The Media Kitchen,,Media Agency,USA,,Retail,3.1
1325,ZenithOptimedia Chicago,,Media Agency,USA,,Household & Domestic,3.1
1355,BigCity Promotions India,,Digital/Specialist Agency,India,X,Pharma & Healthcare,3.0
1355,Edenred-Accentiv' China,,Digital/Specialist Agency,China (Mainland),X,Business & Industrial,3.0
1355,Encompass,,Digital/Specialist Agency,India,X,Toiletries & Cosmetics,3.0
1355,Geometry Global Tokyo,,Digital/Specialist Agency,Japan,,Transport & Tourism,3.0
1355,Hungama Digital Services,,Digital/Specialist Agency,India,,Business & Industrial,3.0
1355,MEC Taiwan,,Media Agency,Taiwan,,Leisure & Entertainment,3.0
1355,mInteraction,,Media Agency,Thailand,,Retail,3.0
1355,MSLGROUP China,,Digital/Specialist Agency,China (Mainland),,Financial Services,3.0
1355,OMD Hong Kong,,Media Agency,Hong Kong,,Pharma & Healthcare,3.0
1355,Pulp Strategy,,Digital/Specialist Agency,India,X,Household & Domestic,3.0
1355,Project House,,Media Agency,Turkey,,"Business & Industrial, Household & Domestic",3.0
1366,Blue Hive Buenos Aires,,Creative Agency,Argentina,,Automotive,2.9
1366,Commonwealth/McCann Mexico City,,Creative Agency,Mexico,,Automotive,2.9
1366,El Taier/DDBCentro,,Creative Agency,Guatemala,,Soft Drinks,2.9
1366,JWT Puerto Rico,,Creative Agency,Puerto Rico,,Financial Services,2.9
1366,Gyro Chicago,,Digital/Specialist Agency,USA,,Business & Industrial,2.9
1366,Mr Wolf,,Creative Agency,Australia,X,Business & Industrial,2.9
1366,The Brand Agency,,Creative Agency,Australia,,Telecoms & Utilities,2.9
1366,d-SIRE,,Digital/Specialist Agency,Germany,,"Non-profit, public sector & education",2.9
1366,For Sale Digital,,Digital/Specialist Agency,Germany,,Retail,2.9
1366,Heye,,Creative Agency,Germany,,Retail,2.9
1366,INITIALWERK,,Digital/Specialist Agency,Germany,X,Retail,2.9
1366,Kinetic Worldwide Dusseldorf,,Media Agency,Germany,,"Food, Telecoms & Utilities",2.9
1366,L’Equipe L’Oréal Kuborgh,,Digital/Specialist Agency,Germany,,Toiletries & Cosmetics,2.9
1366,Labelium,,Digital/Specialist Agency,France,X,Toiletries & Cosmetics,2.9
1366,MEC Dusseldorf,,Media Agency,Germany,,Telecoms & Utilities,2.9
1366,Moccu,,Digital/Specialist Agency,Germany,X,Toiletries & Cosmetics,2.9
1366,Pilot Hamburg,,Media Agency,Germany,X,Retail,2.9
1366,RPM – revolutions per minute,,Digital/Specialist Agency,Germany,X,Toiletries & Cosmetics,2.9
1366,VSF&P,,Creative Agency,Germany,X,Retail,2.9
1366,ZenithOptimedia Düsseldorf,,Media Agency,Germany,,Technology & Electronics,2.9
1386,BLUE EGG MEDIATRACK,,Digital/Specialist Agency,France,X,Leisure & Entertainment,2.8
1386,ICI BARBES,,Creative Agency,France,X,Media & Publishing,2.8
1386,We Are Social Paris,,Digital/Specialist Agency,France,,Food,2.8
1386,FCB Interface,,Creative Agency,India,,Automotive,2.8
1386,Foolish,,Creative Agency,India,X,Food,2.8
1386,JWT New Delhi,,Creative Agency,India,,Media & Publishing,2.8
1386,Law & Kenneth Saatchi & Saatchi,,Digital/Specialist Agency,India,,Retail,2.8
1386,PHD India,,Media Agency,India,,Household & Domestic,2.8
1394,FCB PR,,Digital/Specialist Agency,New Zealand,,Soft Drinks,2.7
1394,Ikon Communications Auckland,,Digital/Specialist Agency,New Zealand,X,Soft Drinks,2.7
1394,justONE,,Digital/Specialist Agency,New Zealand,X,Retail,2.7
1394,Satellite Media,,Digital/Specialist Agency,New Zealand,X,Soft Drinks,2.7
1394,Pollen Advertising,,Creative Agency,Greece,X,Alcoholic Drinks,2.7
1394,CROS,,Digital/Specialist Agency,Russia,X,Retail,2.7
1394,Dan Moscow,,Creative Agency,Russia,X,Clothing & Accessories,2.7
1394,TBWA\Moscow,,Creative Agency,Russia,,Clothing & Accessories,2.7
1394,BBDO Korea,,Creative Agency,South Korea,,Toiletries & Cosmetics,2.7
1403,Bitmama Milan,,Creative Agency,Italy,X,Food,2.6
1403,Garp Integrated﻿,,Digital/Specialist Agency,Czech Republic,X,Food,2.6
1403,MADE by Vaculík﻿ Prague,,Creative Agency,Czech Republic,X,"Non-profit, public sector & education",2.6
1403,The Delta Group﻿ Dublin,,Digital/Specialist Agency,Ireland,X,Telecoms & Utilities,2.6
1403,Underline,,Creative Agency,Czech Republic,X,Business & Industrial,2.6
1403,Verve,,Digital/Specialist Agency,Ireland,X,Soft Drinks,2.6
1403,CommonWealth/McCANN Argentina,,Creative Agency,Argentina,,Automotive,2.6
1403,DDB Buenos Aires,,Creative Agency,Argentina,,Financial Services,2.6
1403,Liebre Amotinada,,Creative Agency,Argentina,X,Telecoms & Utilities,2.6
1403,Niña Buenos Aires,,Digital/Specialist Agency,Argentina,X,Transport & Tourism,2.6
1403,Agencia i,,Creative Agency,Mexico,X,Financial Services,2.6
1403,Archer Troy,,Creative Agency,Mexico,X,Leisure & Entertainment,2.6
1403,Bunker,,Digital/Specialist Agency,Mexico,X,Alcoholic Drinks,2.6
1403,Colours,,Digital/Specialist Agency,Mexico,,Toiletries & Cosmetics,2.6
1403,Grey Mexico City,,Creative Agency,Mexico,,Toiletries & Cosmetics,2.6
1403,Hill&Knowlton Mexico City,,Digital/Specialist Agency,Mexico,,Toiletries & Cosmetics,2.6
1403,KTBO,,Creative Agency,Mexico,X,Soft Drinks,2.6
1403,Marte,,Creative Agency,Mexico,X,Household & Domestic,2.6
1403,Mediacom Miami,,Media Agency,USA,,Media & Publishing,2.6
1403,Publicis Mexico City,,Creative Agency,Mexico,,Food,2.6
1403,Swarm Research,,Digital/Specialist Agency,Mexico,X,Soft Drinks,2.6
1403,Vector B,,Creative Agency,Mexico,,Food,2.6
1403,WebAR Interactive,,Digital/Specialist Agency,Argentina,X,Media & Publishing,2.6
1403,Y&R Mexico City,,Creative Agency,Mexico,,Transport & Tourism,2.6
1403,Carat London,,Media Agency,UK,,Toiletries & Cosmetics,2.6
1403,Fishermen,,Digital/Specialist Agency,Malaysia,X,Financial Services,2.6
1403,Fishermen Integrated,,Digital/Specialist Agency,Malaysia,X,Telecoms & Utilities,2.6
1403,ImageRom,,Digital/Specialist Agency,Malaysia,X,Toiletries & Cosmetics,2.6
1403,OMD Kuala Lumpur,,Media Agency,Malaysia,,Alcoholic Drinks,2.6
1403,Allegro,,Creative Agency,Poland,X,Transport & Tourism,2.6
1403,Blue 449 | Starlink,,Media Agency,Poland,,Business & Industrial,2.6
1403,Brasil Warsaw,,Creative Agency,Poland,X,Financial Services,2.6
1403,Change Serviceplan Warsaw,,Creative Agency,Poland,,Media & Publishing,2.6
1403,Easymedia,,Media Agency,Poland,,Leisure & Entertainment,2.6
1403,Fatbaby,,Creative Agency,Poland,X,Leisure & Entertainment,2.6
1403,Grey Warsaw,,Creative Agency,Poland,,Retail,2.6
1403,IQ Marketing,,Creative Agency,Poland,X,Alcoholic Drinks,2.6
1403,Loyalty Point,,Digital/Specialist Agency,Poland,X,Retail,2.6
1403,Mediavest,,Media Agency,USA,,Alcoholic Drinks,2.6
1403,Mindshare Warsaw,,Media Agency,Poland,,Telecoms & Utilities,2.6
1403,Nairobia,,Digital/Specialist Agency,Poland,,Alcoholic Drinks,2.6
1403,OS3,,Creative Agency,Poland,X,Household & Domestic,2.6
1403,Roots PR,,Digital/Specialist Agency,Poland,X,Alcoholic Drinks,2.6
1403,San Markos,,Creative Agency,Poland,X,Soft Drinks,2.6
1403,Synergion,,Digital/Specialist Agency,Poland,X,Food,2.6
1403,Vizeum Warsaw,,Media Agency,Poland,,Media & Publishing,2.6
1403,Artı İletişim,,Digital/Specialist Agency,Turkey,X,"Non-profit, public sector & education",2.6
1403,Brandit,,Digital/Specialist Agency,Turkey,X,Food,2.6
1403,Büro,,Creative Agency,Turkey,X,Soft Drinks,2.6
1403,Crea İstanbul,,Creative Agency,Turkey,,Food,2.6
1403,Endorphin,,Digital/Specialist Agency,Turkey,X,Food,2.6
1403,Habitus Research,,Digital/Specialist Agency,Turkey,X,Food,2.6
1403,Karpat,,Creative Agency,Turkey,X,Retail,2.6
1403,Manajans JWT,,Creative Agency,Turkey,,Toiletries & Cosmetics,2.6
1403,McCann WorldGroup Turkey,,Creative Agency,Turkey,,Household & Domestic,2.6
1403,Mono Jingles,,Creative Agency,Turkey,X,Telecoms & Utilities,2.6
1403,One Dijital,,Digital/Specialist Agency,Turkey,X,Food,2.6
1403,Publicis Yorum,,Creative Agency,Turkey,,Financial Services,2.6
1403,Speed Medya,,Media Agency,Turkey,X,Food,2.6
1403,Titrifikir,,Creative Agency,Turkey,X,Food,2.6
1403,We Are Kraken,,Digital/Specialist Agency,Turkey,X,Telecoms & Utilities,2.6
1403,Brand New Telly Industries,,Digital/Specialist Agency,Netherlands,X,Financial Services,2.6
1403,BRATPACK,,Digital/Specialist Agency,Netherlands,X,"Non-profit, public sector & education",2.6
1403,Carat Amsterdam,,Media Agency,Netherlands,,Automotive,2.6
1403,COOPR,,Digital/Specialist Agency,Netherlands,X,Financial Services,2.6
1403,DTC MEDIA,,Creative Agency,Netherlands,X,Automotive,2.6
1403,FHV BBDO,,Creative Agency,Netherlands,,Financial Services,2.6
1403,Fono,,Digital/Specialist Agency,Netherlands,,Financial Services,2.6
1403,Isobar Amsterdam,,Digital/Specialist Agency,Netherlands,,Automotive,2.6
1403,JALT,,Media Agency,Netherlands,X,"Non-profit, public sector & education",2.6
1403,Kessels Kramer,,Creative Agency,Netherlands,X,"Non-profit, public sector & education",2.6
1403,LEMZ,,Creative Agency,Netherlands,,Retail,2.6
1403,Mindshare Amsterdam,,Media Agency,Netherlands,,Financial Services,2.6
1403,MOTIVACTON,,Digital/Specialist Agency,Netherlands,X,"Non-profit, public sector & education",2.6
1403,Selmore Creative Agency,,Creative Agency,Netherlands,X,Household & Domestic,2.6
1403,Superheroes Amsterdam,,Creative Agency,Netherlands,,Financial Services,2.6
1403,VBAT,,Creative Agency,Netherlands,,Financial Services,2.6
1403,Hartinger Consulting,,Digital/Specialist Agency,Austria,X,Business & Industrial,2.6
1403,Duval Branding,,Digital/Specialist Agency,Belgium,X,Business & Industrial,2.6
1403,Duval Guillaume,,Digital/Specialist Agency,Belgium,,"Non-profit, public sector & education",2.6
1403,Havas Worldwide Brussels,,Creative Agency,Belgium,,Clothing & Accessories,2.6
1403,Freundliche Grüsse,,Creative Agency,Switzerland,X,Leisure & Entertainment,2.6
1403,Havas Worldwide Zürich,,Creative Agency,Switzerland,,Technology & Electronics,2.6
1403,Leo Burnett Schweiz,,Creative Agency,Switzerland,,Food,2.6
1403,Polyconsult,,Digital/Specialist Agency,Switzerland,X,Business & Industrial,2.6
1403,Serviceplan Suisse,,Creative Agency,Switzerland,X,Food,2.6
1403,Wirz Wietlisbach Dialog,,Digital/Specialist Agency,Switzerland,X,Telecoms & Utilities,2.6
1403,Productora Catapulta,,Digital/Specialist Agency,Colombia,X,Alcoholic Drinks,2.6
1403,Mindshare Singapore,,Media Agency,Singapore,,Telecoms & Utilities,2.6
1403,Agencia Jelly,,Digital/Specialist Agency,Chile,X,Media & Publishing,2.6
1403,Arena Media Santiago,,Media Agency,Chile,,Business & Industrial,2.6
1403,BPN,,Media Agency,Chile,,Soft Drinks,2.6
1403,Creaciones Panisello,,Media Agency,Chile,X,Media & Publishing,2.6
1403,Digitaria,,Digital/Specialist Agency,Chile,X,Retail,2.6
1403,eGlow,,Digital/Specialist Agency,Chile,X,Media & Publishing,2.6
1403,Engage Chile,,Digital/Specialist Agency,Chile,X,Pharma & Healthcare,2.6
1403,GM Marketing Group,,Creative Agency,Chile,X,Alcoholic Drinks,2.6
1403,Havas Media Santiago,,Media Agency,Chile,,"Automotive, Business & Industrial",2.6
1403,Havas Worldwide Santiago,,Creative Agency,Chile,,Automotive,2.6
1403,Islandia,,Creative Agency,Chile,,"Non-profit, public sector & education",2.6
1403,Mentalidad Web,,Digital/Specialist Agency,Chile,X,Media & Publishing,2.6
1403,OMD Santiago,,Media Agency,Chile,,"Financial Services, Household & Domestic",2.6
1403,Producciones Aplaplac,,Digital/Specialist Agency,Chile,X,Automotive,2.6
1403,Puerto,,Creative Agency,Chile,X,Household & Domestic,2.6
1403,Wolf.BPP,,Creative Agency,Chile,X,Alcoholic Drinks,2.6
1403,Wood Producciones,,Digital/Specialist Agency,Chile,X,"Non-profit, public sector & education",2.6
1403,Zebra Comunicaciones,,Digital/Specialist Agency,Chile,X,Automotive,2.6
1403,Fragile media s.r.o,,Digital/Specialist Agency,Czech Republic,,Business & Industrial,2.6
1403,Havas Worldwide Prague,,Creative Agency,Czech Republic,,Telecoms & Utilities,2.6
1403,MediaCom Prague,,Media Agency,Czech Republic,,Telecoms & Utilities,2.6
1403,OUTBREAK s.r.o,,Creative Agency,Czech Republic,X,Business & Industrial,2.6
1403,Proboston Creative,,Digital/Specialist Agency,Czech Republic,X,Telecoms & Utilities,2.6
1403,Social@Ogilvy Prague,,Digital/Specialist Agency,Czech Republic,,Telecoms & Utilities,2.6
1403,Symbio Digital,,Digital/Specialist Agency,Czech Republic,X,Household & Domestic,2.6
1403,Zaraguza Bratislava,,Digital/Specialist Agency,Slovakia,X,Soft Drinks,2.6
1403,Artificial Group,,Creative Agency,Hungary,X,Food,2.6
1403,Film Fight Club,,Digital/Specialist Agency,Hungary,X,Retail,2.6
1403,HPS Experience,,Creative Agency,Hungary,X,Food,2.6
1403,Maximize,,Media Agency,Hungary,X,Financial Services,2.6
1403,Ogilvy & Mather Budapest,,Creative Agency,Hungary,,Household & Domestic,2.6
1403,Publicis Budapest,,Creative Agency,Hungary,,Financial Services,2.6
1403,Digibrand Ukraine,,Digital/Specialist Agency,Ukraine,X,Pharma & Healthcare,2.6
1403,Ebola,,Digital/Specialist Agency,Ukraine,,Alcoholic Drinks,2.6
1403,Havas Worldwide Kiev,,Creative Agency,Ukraine,,Automotive,2.6
1403,Media First Ukraine,,Media Agency,Ukraine,X,Pharma & Healthcare,2.6
1403,MullenLowe Adventa,,Creative Agency,Ukraine,,Telecoms & Utilities,2.6
1403,Saatchi & Saatchi Kiev,,Creative Agency,Ukraine,,Food,2.6
1403,Vizeum Kyiv,,Media Agency,Ukraine,,Toiletries & Cosmetics,2.6
1403,Y&R Kiev,,Creative Agency,Ukraine,,Food,2.6
1403,DDB Sofia,,Creative Agency,Bulgaria,,Automotive,2.6
1403,Nitra,,Digital/Specialist Agency,Bulgaria,X,Food,2.6
1403,Proximity Sofia,,Digital/Specialist Agency,Bulgaria,,Alcoholic Drinks,2.6
1403,The Smarts,,Creative Agency,Bulgaria,X,Telecoms & Utilities,2.6
1403,Pragma DDB Lima,,Creative Agency,Peru,,Leisure & Entertainment,2.6
1403,Volver D6,,Creative Agency,Peru,X,Financial Services,2.6
1403,Istopolitana Ogilvy,,Creative Agency,Slovakia,,Financial Services,2.6
1403,MUW Saatchi & Saatchi,,Creative Agency,Slovakia,,Telecoms & Utilities,2.6
1403,Heist Industries,,Digital/Specialist Agency,Romania,X,Soft Drinks,2.6
1403,Kubis Interactive,,Digital/Specialist Agency,Romania,X,Alcoholic Drinks,2.6
1403,Leo Burnett Romania,,Creative Agency,Romania,,Alcoholic Drinks,2.6
1403,MullenLowe Profero Bucharest,,Digital/Specialist Agency,Romania,,Financial Services,2.6
1403,OMD Bucharest,,Media Agency,Romania,,Automotive,2.6
1403,Propaganda Romania,,Creative Agency,Romania,X,Alcoholic Drinks,2.6
1403,ZenithOptimedia Bucharest,,Media Agency,Romania,,Financial Services,2.6
1403,McCann Valley,,Media Agency,Israel,,Food,2.6
1403,Comunicación Corporativa Ketchum,,Digital/Specialist Agency,Costa Rica,,"Non-profit, public sector & education",2.6
1403,Bruketa&Žinić OM,,Creative Agency,Croatia,X,Automotive,2.6
1403,Fahrenheit,,Creative Agency,Croatia,X,Telecoms & Utilities,2.6
1403,Cadreon Frankfurt,,Media Agency,Germany,,Automotive,2.6
1403,MEC Los Angeles,,Media Agency,USA,,Media & Publishing,2.6
1403,Mobext Argentina,,Media Agency,Argentina,,Food,2.6
1403,Mobiento,,Digital/Specialist Agency,Sweden,,Business & Industrial,2.6
1403,VML Chicago,,Digital/Specialist Agency,USA,,Soft Drinks,2.6
1403,Wunderman Buenos Aires,,Digital/Specialist Agency,Argentina,,Leisure & Entertainment,2.6
1403,Brothers and Sisters,,Creative Agency,UK,X,Media & Publishing,2.6
1403,CAA Sports Consulting,,Digital/Specialist Agency,UK,,Automotive,2.6
1403,Drum,,Digital/Specialist Agency,UK,,Food,2.6
1403,Épico Digital,,Digital/Specialist Agency,Brazil,X,Financial Services,2.6
1403,Estúdio Onze,,Creative Agency,Brazil,X,Financial Services,2.6
1403,Ingenuity,,Digital/Specialist Agency,Malaysia,,Telecoms & Utilities,2.6
1403,iProspect London,,Digital/Specialist Agency,UK,,Media & Publishing,2.6
1403,Maido,,Digital/Specialist Agency,UK,X,Automotive,2.6
1403,North Strategic,,Digital/Specialist Agency,Canada,X,Retail,2.6
1403,Octagon London,,Digital/Specialist Agency,UK,X,Financial Services,2.6
1403,RPM,,Digital/Specialist Agency,UK,,Media & Publishing,2.6
1403,Spark44 Los Angeles,,Creative Agency,USA,X,Automotive,2.6
1403,tpf,,Digital/Specialist Agency,UK,X,Media & Publishing,2.6
1403,Vpon,,Digital/Specialist Agency,China (Mainland),X,Soft Drinks,2.6
1571,Amén Montevideo,,Creative Agency,Uruguay,X,Transport & Tourism,2.5
1571,Corporación JWT,,Creative Agency,Uruguay,,Soft Drinks,2.5
1571,Mindshare Uruguay,,Media Agency,Uruguay,,Leisure & Entertainment,2.5
1571,Wunderman Montevideo,,Digital/Specialist Agency,Uruguay,,Food,2.5
1575,FCB Cape Town,,Creative Agency,South Africa,,Alcoholic Drinks,2.3
1575,JWT Cape Town,,Creative Agency,South Africa,,Alcoholic Drinks,2.3
1575,Carat Madrid,,Media Agency,Spain,,Soft Drinks,2.3
1575,dommo.x,,Creative Agency,Spain,X,Soft Drinks,2.3
1575,Grey Madrid,,Creative Agency,Spain,,Retail,2.3
1575,PHD Madrid,,Media Agency,Spain,,Transport & Tourism,2.3
1575,Havas Media Budapest,,Media Agency,Hungary,,Retail,2.3
1575,Lápiz,,Creative Agency,USA,,Transport & Tourism,2.3
1583,Memac Ogilvy Dubai,,Creative Agency,United Arab Emirates,,"Non-profit, public sector & education",2.2
1583,Ariad Communications,,Creative Agency,Canada,X,Toiletries & Cosmetics,2.2
1583,John st.,,Creative Agency,Canada,,Automotive,2.2
1583,Target,,Creative Agency,Canada,X,Transport & Tourism,2.2
1583,Zulu Alpha Kilo,,Creative Agency,Canada,X,Financial Services,2.2
1583,AnalogFolk Sydney,,Digital/Specialist Agency,Australia,X,Leisure & Entertainment,2.2
1583,Wunderman Santiago,,Digital/Specialist Agency,Chile,,"Retail, Telecoms & Utilities",2.2
1583,PHD Budapest,,Media Agency,Hungary,,Telecoms & Utilities,2.2
