Rank,Agency Name,City,Agency Type,Agency Location,Independent?,Product Category,Points
1209,SVStudios,Ankara,Media Agency,Turkey,X,Financial Services,2.9
1221,action,Moscow,Creative Agency,Russia,X,Food,2.8
1221,Ogilvy & Mather,Moscow,Creative Agency,Russia,,Toiletries & Cosmetics,2.8
1221,Optimum Media OMD,Moscow,Media Agency,Russia,,Retail,2.8
1221,Ra Digital,Yekaterinburg,Digital/Specialist Agency,Russia,X,Telecoms & Utilities,2.8
1221,Red Communication Group,Moscow,Creative Agency,Russia,X,Soft Drinks,2.8
1221,Saatchi & Saatchi,Moscow,Creative Agency,Russia,,Pharma & Healthcare,2.8
1221,Starcom,Moscow,Media Agency,Russia,,Food,2.8
1221,Australie,Paris,Creative Agency,France,X,"Non-profit, public sector & education",2.8
1221,Elvis,Paris,Creative Agency,France,X,"Non-profit, public sector & education",2.8
1221,Leo Burnett,Paris,Creative Agency,France,,Food,2.8
1221,Mediatrack,Paris,Media Agency,France,X,"Non-profit, public sector & education",2.8
1221,Re-Mind PHD,Paris,Media Agency,France,,Food,2.8
1221,TBWA,Paris,Creative Agency,France,,Transport & Tourism,2.8
1221,Adrich,Seoul,Creative Agency,South Korea,X,Business & Industrial,2.8
1221,Director's Company,Seoul,Creative Agency,South Korea,X,Technology & Electronics,2.8
1221,Innocean Worldwide,Seoul,Creative Agency,South Korea,X,Financial Services,2.8
1221,Arena Media,Mexico City,Media Agency,Mexico,,Soft Drinks,2.8
1221,BNN,Mexico City,Digital/Specialist Agency,Mexico,X,Soft Drinks,2.8
1221,DDB,Mexico City,Creative Agency,Mexico,,Retail,2.8
1221,FCB,Mexico City,Creative Agency,Mexico,,Toiletries & Cosmetics,2.8
1221,Figment,Mexico City,Digital/Specialist Agency,Mexico,X,Leisure & Entertainment,2.8
1221,Havas Worldwide Vale,Mexico City,Creative Agency,Mexico,,Clothing & Accessories,2.8
1221,Ingenia,Mexico City,Digital/Specialist Agency,Mexico,X,Food,2.8
1221,La DobleVida,Mexico City,Creative Agency,Mexico,X,Automotive,2.8
1221,Marcel,Mexico City,Creative Agency,Mexico,,Soft Drinks,2.8
1221,Mindshare,Mexico City,Media Agency,Mexico,,Soft Drinks,2.8
1221,Mirum,Mexico City,Digital/Specialist Agency,Mexico,,Soft Drinks,2.8
1221,Roll,Mexico City,Digital/Specialist Agency,Mexico,X,Retail,2.8
1221,Y&R,Mexico City,Creative Agency,Mexico,,"Non-profit, public sector & education",2.8
1221,Havas Media,Buenos Aires,Media Agency,Argentina,,Business & Industrial,2.8
1221,J. Walter Thompson,Buenos Aires,Creative Agency,Argentina,,Telecoms & Utilities,2.8
1221,Liebre Amotinada,Buenos Aires,Creative Agency,Argentina,X,Telecoms & Utilities,2.8
1221,Posibl,Buenos Aires,Digital/Specialist Agency,Argentina,X,Food,2.8
1221,Starcom,Buenos Aires,Media Agency,Argentina,,Food,2.8
1221,The Juju,Buenos Aires,Creative Agency,Argentina,X,Alcoholic Drinks,2.8
1221,Tribal Worldwide,Buenos Aires,Digital/Specialist Agency,Argentina,,Leisure & Entertainment,2.8
1221,Wavemaker,Buenos Aires,Media Agency,Argentina,,Food,2.8
1258,Digital Kingdom,Warsaw,Creative Agency,Poland,X,Leisure & Entertainment,2.7
1258,GONG,Gliwice,Digital/Specialist Agency,Poland,X,Alcoholic Drinks,2.7
1258,Grey,Warsaw,Creative Agency,Poland,,Financial Services,2.7
1258,McCann,Warsaw,Creative Agency,Poland,,Soft Drinks,2.7
1258,Media Group,Warsaw,Media Agency,Poland,X,Pharma & Healthcare,2.7
1258,Opcom,Krakow,Creative Agency,Poland,X,Automotive,2.7
1258,Opus B,Krakow,Digital/Specialist Agency,Poland,X,Pharma & Healthcare,2.7
1258,Performics,Warsaw,Digital/Specialist Agency,Poland,,Retail,2.7
1258,Grey,Kuala Lumpur,Creative Agency,Malaysia,,"Non-profit, public sector & education",2.7
1258,Initiative,Kuala Lumpur,Media Agency,Malaysia,,Telecoms & Utilities,2.7
1258,Kingdom Digital Solutions,Kuala Lumpur,Digital/Specialist Agency,Malaysia,X,Telecoms & Utilities,2.7
1258,Mindshare,Kuala Lumpur,Media Agency,Malaysia,,"Non-profit, public sector & education",2.7
1258,Ogilvy Public Relations,Kuala Lumpur,Digital/Specialist Agency,Malaysia,,Business & Industrial,2.7
1258,Society Malaysia,Kuala Lumpur,Digital/Specialist Agency,Malaysia,,Retail,2.7
1258,Anyone?,Amsterdam,Digital/Specialist Agency,Netherlands,X,"Non-profit, public sector & education",2.7
1258,Blue Mango Interactive,Eindhoven,Digital/Specialist Agency,Netherlands,X,"Non-profit, public sector & education",2.7
1258,Dawn,Amsterdam,Creative Agency,Netherlands,X,"Non-profit, public sector & education",2.7
1258,DDB & Tribal,Amsterdam,Creative Agency,Netherlands,,Media & Publishing,2.7
1258,Endemol Shine,Amsterdam,Digital/Specialist Agency,Netherlands,X,Retail,2.7
1258,FCB,Amsterdam,Creative Agency,Netherlands,,Toiletries & Cosmetics,2.7
1258,Mediacom,Amsterdam,Media Agency,Netherlands,,Media & Publishing,2.7
1258,Mindshare,Amsterdam,Media Agency,Netherlands,,"Non-profit, public sector & education",2.7
1258,Publicis One,Amsterdam,Creative Agency,Netherlands,,"Non-profit, public sector & education",2.7
1258,Red Urban,Amsterdam,Creative Agency,Netherlands,X,Telecoms & Utilities,2.7
1258,StoryTEQ,Amsterdam,Digital/Specialist Agency,Netherlands,X,Technology & Electronics,2.7
1258,TBWA\NEBOKO,Amsterdam,Creative Agency,Netherlands,,Retail,2.7
1258,UM,Amsterdam,Media Agency,Netherlands,,Business & Industrial,2.7
1258,Wavemaker,Amsterdam,Media Agency,Netherlands,,Toiletries & Cosmetics,2.7
1258,XXS Amsterdam,Amsterdam,Creative Agency,Netherlands,X,Business & Industrial,2.7
1258,DDB,Vienna,Creative Agency,Austria,,Retail,2.7
1258,"Demner, Merlicek & Bergmann",Vienna,Creative Agency,Austria,X,Soft Drinks,2.7
1258,Heimat Wien,Vienna,Creative Agency,Austria,,Technology & Electronics,2.7
1258,Jung von Matt,Vienna,Creative Agency,Austria,X,Telecoms & Utilities,2.7
1258,Media 1,Vienna,Media Agency,Austria,X,Soft Drinks,2.7
1258,ReTale,Vienna,Creative Agency,Austria,X,Retail,2.7
1258,Wavemaker,Vienna,Media Agency,Austria,,Retail,2.7
1258,DDB,Brussels,Creative Agency,Belgium,,Media & Publishing,2.7
1258,De Vloer,Antwerp,Creative Agency,Belgium,X,Business & Industrial,2.7
1258,360 Optimum,Istanbul,Media Agency,Turkey,X,Retail,2.7
1258,Be Social,Budapest,Digital/Specialist Agency,Hungary,X,Financial Services,2.7
1258,Café PR,Budapest,Digital/Specialist Agency,Hungary,X,Business & Industrial,2.7
1258,Havas Media,Budapest,Media Agency,Hungary,,Financial Services,2.7
1258,HPS Experience,Budapest,Creative Agency,Hungary,X,Soft Drinks,2.7
1258,Kreativ Muhely,Budapest,Creative Agency,Hungary,X,Leisure & Entertainment,2.7
1258,Kaspen/Jung von Matt,Prague,Creative Agency,Czech Republic,X,Automotive,2.7
1258,Labstore,Prague,Digital/Specialist Agency,Czech Republic,,Financial Services,2.7
1258,MediaCom,Prague,Media Agency,Czech Republic,,Automotive,2.7
1258,AKA Asia,Singapore,Creative Agency,Singapore,X,Transport & Tourism,2.7
1258,Common Sense,Barcelona,Creative Agency,Spain,,Business & Industrial,2.7
1258,FCB Mayo,Bogotá,Creative Agency,Colombia,,Toiletries & Cosmetics,2.7
1258,Gran Comunicaciones,Bogotá,Creative Agency,Colombia,X,Media & Publishing,2.7
1258,RedPepper Agency,Medellín,Digital/Specialist Agency,Colombia,X,Automotive,2.7
1258,10:10,Santiago,Creative Agency,Chile,X,Food,2.7
1258,Brandbook,Santiago,Creative Agency,Chile,X,Financial Services,2.7
1258,Digitaria,Santiago,Digital/Specialist Agency,Chile,X,"Non-profit, public sector & education",2.7
1258,DIVE,Santiago,Creative Agency,Chile,,Clothing & Accessories,2.7
1258,Initiative,Santiago,Media Agency,Chile,,"Non-profit, public sector & education",2.7
1258,Kinder+Lab,Santiago,Creative Agency,Chile,X,Clothing & Accessories,2.7
1258,Promoplan,Santiago,Creative Agency,Chile,X,Media & Publishing,2.7
1258,Zeppelin,Santiago,Media Agency,Chile,X,Business & Industrial,2.7
1258,CF Digital,Kiev,Digital/Specialist Agency,Ukraine,X,Automotive,2.7
1258,Geometry Global,Kiev,Digital/Specialist Agency,Ukraine,,Soft Drinks,2.7
1258,Initiative,Kiev,Media Agency,Ukraine,,Household & Domestic,2.7
1258,Optimum Media OMD,Kiev,Media Agency,Ukraine,,Soft Drinks,2.7
1258,PlusOne DA,Kiev,Digital/Specialist Agency,Ukraine,X,"Non-profit, public sector & education",2.7
1258,Serviceplan,Kiev,Creative Agency,Ukraine,X,Telecoms & Utilities,2.7
1258,Starlight Brand Content,Kiev,Digital/Specialist Agency,Ukraine,X,Household & Domestic,2.7
1258,TBWA,Kiev,Creative Agency,Ukraine,,Pharma & Healthcare,2.7
1258,TMA Communications,Kiev,Creative Agency,Ukraine,X,Financial Services,2.7
1258,Zenith,Kiev,Media Agency,Ukraine,,Toiletries & Cosmetics,2.7
1258,Media Direction OMD,Kiev,Media Agency,Ukraine,,Telecoms & Utilities,2.7
1258,PHD,Sofia,Media Agency,Bulgaria,,Telecoms & Utilities,2.7
1258,Jandl,Bratislava,Creative Agency,Slovakia,X,Retail,2.7
1258,Joe Quispe,Lima,Creative Agency,Peru,X,Household & Domestic,2.7
1258,Liquid,Lima,Digital/Specialist Agency,Peru,X,Financial Services,2.7
1258,Tribal 121,Lima,Digital/Specialist Agency,Peru,,Telecoms & Utilities,2.7
1258,Yellow,Lima,Creative Agency,Peru,X,Food,2.7
1258,Avaus Marketing Innovations,Helsinki,Digital/Specialist Agency,Finland,X,Business & Industrial,2.7
1258,Byroo,Helsinki,Digital/Specialist Agency,Finland,X,Retail,2.7
1258,FOLK Finland,Helsinki,Creative Agency,Finland,X,Business & Industrial,2.7
1258,Mirum,Helsinki,Digital/Specialist Agency,Finland,,Transport & Tourism,2.7
1258,ToinenPHD,Helsinki,Media Agency,Finland,,Business & Industrial,2.7
1258,Vizeum,Helsinki,Media Agency,Finland,,Automotive,2.7
1258,FCB,Bucharest,Creative Agency,Romania,,Alcoholic Drinks,2.7
1258,Initiative,Bucharest,Media Agency,Romania,,Financial Services,2.7
1258,Jazz,Bucharest,Creative Agency,Romania,X,Financial Services,2.7
1258,Making of Promotion,Budapest,Digital/Specialist Agency,Hungary,X,Alcoholic Drinks,2.7
1258,MediaCom,Bucharest,Media Agency,Romania,,Toiletries & Cosmetics,2.7
1258,MullenLowe Profero,Bucharest,Digital/Specialist Agency,Romania,,Financial Services,2.7
1258,Senior Interactive,Bucharest,Digital/Specialist Agency,Romania,X,Financial Services,2.7
1258,V8 Interactive,Bucharest,Digital/Specialist Agency,Romania,X,Alcoholic Drinks,2.7
1258,Havas Worldwide,Brussels,Creative Agency,Belgium,,Business & Industrial,2.7
1258,Havas Tribu,San Jose,Creative Agency,Costa Rica,,Retail,2.7
1258,Publimark MullenLowe,San Jose,Creative Agency,Costa Rica,,Business & Industrial,2.7
1258,Media Publikum,Ljubljana,Media Agency,Slovenia,X,Soft Drinks,2.7
1258,Mediodrom,Novo mesto,Digital/Specialist Agency,Slovenia,X,Automotive,2.7
1258,OMD,Ljubljana,Media Agency,Slovenia,,Automotive,2.7
1258,Atlantic Media,Zagreb,Media Agency,Croatia,X,Food,2.7
1258,Media Polis,Zagreb,Media Agency,Croatia,X,Telecoms & Utilities,2.7
1258,Mindshare,Zagreb,Media Agency,Croatia,,Toiletries & Cosmetics,2.7
1258,Grey,Montevideo,Creative Agency,Uruguay,,Leisure & Entertainment,2.7
1359,Bitmama,Milan,Creative Agency,Italy,X,Business & Industrial,2.6
1359,Brand & Deliver,London,Creative Agency,UK,X,Technology & Electronics,2.6
1359,Werbegesellschaft,Berlin,Creative Agency,Germany,X,Business & Industrial,2.6
1359,Fulcrum,Yangon,Creative Agency,Myanmar,X,Soft Drinks,2.6
1359,Gameloft Advertising Solutions,Paris,Digital/Specialist Agency,France,X,Leisure & Entertainment,2.6
1359,Leo Burnett,Ho Chi Minh City,Creative Agency,Vietnam,,Technology & Electronics,2.6
1359,MKTG,London,Digital/Specialist Agency,UK,,Transport & Tourism,2.6
1366,0.99,Auckland,Digital/Specialist Agency,New Zealand,,Retail,2.5
1367,Havas Media,Istanbul,Media Agency,Turkey,,Financial Services,2.4
1367,Uncdigital,Istanbul,Media Agency,Turkey,X,Business & Industrial,2.4
1367,Wanda Dijital,Istanbul,Digital/Specialist Agency,Turkey,X,Food,2.4
1367,El Ruso de Rocky,Madrid,Creative Agency,Spain,X,Alcoholic Drinks,2.4
1367,OMD,Madrid,Media Agency,Spain,,Leisure & Entertainment,2.4
1367,TBWA,Madrid,Creative Agency,Spain,,"Non-profit, public sector & education",2.4
1373,Camp Jefferson,Toronto,Creative Agency,Canada,,Telecoms & Utilities,2.3
1373,DDB,Vancouver,Creative Agency,Canada,,Soft Drinks,2.3
1373,"Hive, The",Toronto,Creative Agency,Canada,X,Soft Drinks,2.3
1373,Initiative,Toronto,Media Agency,Canada,,Telecoms & Utilities,2.3
1373,Publicis,Montreal,Creative Agency,Canada,,Retail,2.3
1373,Sandbox Advertising,Toronto,Creative Agency,Canada,,"Non-profit, public sector & education",2.3
1373,TAM-TAM\TBWA,Montreal,Creative Agency,Canada,,"Non-profit, public sector & education",2.3
1373,UM,Toronto,Media Agency,Canada,,Soft Drinks,2.3
1373,J. Walter Thompson,Cape Town,Creative Agency,South Africa,,Toiletries & Cosmetics,2.3
1373,Mindshare,Montevideo,Media Agency,Uruguay,,Food,2.3
1383,Geometry Global,Cape Town,Digital/Specialist Agency,South Africa,,"Non-profit, public sector & education",2.2
1383,Ogilvy & Mather,Cape Town,Creative Agency,South Africa,,"Non-profit, public sector & education",2.2
1383,Asatsu-DK,Tokyo,Creative Agency,Japan,X,Toiletries & Cosmetics,2.2
1383,Drill,Tokyo,Creative Agency,Japan,X,Transport & Tourism,2.2
1383,Hakuhodo,Osaka,Creative Agency,Japan,,Leisure & Entertainment,2.2
1383,Dear Friends,Gothenburg,Creative Agency,Sweden,X,"Non-profit, public sector & education",2.2
1383,KING,Stockholm,Creative Agency,Sweden,X,"Non-profit, public sector & education",2.2
1383,Mindshare,Stockholm,Media Agency,Sweden,,Food,2.2
1383,Öppet,Stockholm,Creative Agency,Sweden,X,Food,2.2
1383,Splay Networks,Stockholm,Digital/Specialist Agency,Sweden,X,Food,2.2
1383,Welcom,Gothenburg,Creative Agency,Sweden,X,Retail,2.2
1394,Mindshare,Colombo,Media Agency,Sri Lanka,,Business & Industrial,2.1
1394,All Response Media,London,Media Agency,UK,,Telecoms & Utilities,2.1
1394,Cheil Worldwide,London,Creative Agency,UK,X,Technology & Electronics,2.1
1394,Communicator,London,Digital/Specialist Agency,UK,,Toiletries & Cosmetics,2.1
1394,Wunderman,London,Digital/Specialist Agency,UK,,Financial Services,2.1
1399,Kubis Interactive,Bucharest,Digital/Specialist Agency,Romania,X,Food,1.8
1399,Next Advertising,Bucharest,Creative Agency,Romania,X,Food,1.8
1399,Tribeca Media Group,Lima,Digital/Specialist Agency,Peru,X,Telecoms & Utilities,1.8
1402,Geometry Global,Tokyo,Digital/Specialist Agency,Japan,,Automotive,1.5
1403,Mindshare,Budapest,Media Agency,Hungary,,Business & Industrial,1.4
,,,,,,,
© WARC 2021. Please refer to https://warc.com/rankings/effective-100/methodology for further information,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
