Rank,Brand,Product Category,Points,,
1134,NBN Co,Telecoms & Utilities,4.4,,
1134,Youth Focus,"Non-profit, public sector & education",4.4,,
1134,NRMA Insurance,Financial Services,4.4,,
1145,Watchfinder,Retail,4.2,,
1145,Virgin Money,Financial Services,4.2,,
1145,Nutmeg,Financial Services,4.2,,
1145,WaterAid,"Non-profit, public sector & education",4.2,,
1145,Alzheimer's Research UK,"Non-profit, public sector & education",4.2,,
1145,EDF Energy,Telecoms & Utilities,4.2,,
1145,Virgin Trains,Transport & Tourism,4.2,,
1145,Hiscox,Financial Services,4.2,,
1145,The Times,Media & Publishing,4.2,,
1145,OVO Energy,Telecoms & Utilities,4.2,,
1145,thebar.com,Alcoholic Drinks,4.2,,
1145,Right to Buy Team - Department for Communities and Local Government,"Non-profit, public sector & education",4.2,,
1145,Loka,Soft Drinks,4.2,,
1145,Hövding,Retail,4.2,,
1145,Norwegian,Transport & Tourism,4.2,,
1145,TCO,"Non-profit, public sector & education",4.2,,
1145,Schibsted Sweden,"Non-profit, public sector & education",4.2,,
1145,Stora Enso,Retail,4.2,,
1145,Marabou,Food,4.2,,
1145,Risenta,Household & Domestic,4.2,,
1145,Pressbyrån,Retail,4.2,,
1145,Bord lascaigh Mhara,"Non-profit, public sector & education",4.2,,
1145,eir,Telecoms & Utilities,4.2,,
1145,Barry's Tea,Soft Drinks,4.2,,
1145,Cuisine de France,Food,4.2,,
1145,PhoneWatch,Telecoms & Utilities,4.2,,
1171,Canesten,Toiletries & Cosmetics,3.9,,
1171,Unitec New Zealand,"Non-profit, public sector & education",3.9,,
1171,Britain,Transport & Tourism,3.9,,
1171,OfficeMate,Retail,3.9,,
1175,L’Oreal,Toiletries & Cosmetics,3.2,,
1175,Nova Saveiro,Automotive,3.2,,
1175,Bradesco,Financial Services,3.2,,
1175,Sebrae,"Non-profit, public sector & education",3.2,,
1175,Itaucard,Financial Services,3.2,,
1175,Douban,Business & Industrial,3.2,,
1175,Inner Mongolia Yili Industrial Group Limited,Business & Industrial,3.2,,
1175,Reisui,Food,3.2,,
1175,Budweiser,Alcoholic Drinks,3.2,,
1175,EVA Air,Transport & Tourism,3.2,,
1175,Levi's,Clothing & Accessories,3.2,,
1175,Hong Kong Tourist board,Transport & Tourism,3.2,,
1175,Legendary pictures,Leisure & Entertainment,3.2,,
1175,Rejoice,Toiletries & Cosmetics,3.2,,
1175,Xin Second Hand Cars,Automotive,3.2,,
1175,Buick Verano,Automotive,3.2,,
1175,Baidu,Media & Publishing,3.2,,
1175,General Mills Corp Taiwan,Food,3.2,,
1175,Hiersun,Clothing & Accessories,3.2,,
1175,Taishin International Bank,Financial Services,3.2,,
1175,Tmall,Retail,3.2,,
1175,Unilever,Food,3.2,,
1197,Pru Life UK,Financial Services,3.1,,
1197,Dubai Cares,"Non-profit, public sector & education",3.1,,
1197,Go Sport,Retail,3.1,,
1197,Jumeirah,Transport & Tourism,3.1,,
1197,Pond's,Toiletries & Cosmetics,3.1,,
1202,CIMB Bank,Financial Services,3.0,,
1202,Gillette Venus,Toiletries & Cosmetics,3.0,,
1202,Reckitt Benckiser,Pharma & Healthcare,3.0,,
1202,AXA Group,Financial Services,3.0,,
1202,Godrej Security Solutions,Business & Industrial,3.0,,
1202,United Airlines,Transport & Tourism,3.0,,
1202,DHL,Business & Industrial,3.0,,
1202,Pernod Ricard Asia Travel Retail,Alcoholic Drinks,3.0,,
1202,Saga City,Transport & Tourism,3.0,,
1202,Wyeth Illuma,Pharma & Healthcare,3.0,,
1212,Salvation Army,"Non-profit, public sector & education",2.9,,
1212,Embotelladora La Mariposa SA,Soft Drinks,2.9,,
1212,Leao Fuze,Soft Drinks,2.9,,
1212,Mr Muscle,Household & Domestic,2.9,,
1212,Triple-S Advantage,Financial Services,2.9,,
1212,Universal Music Group,Leisure & Entertainment,2.9,,
1212,Lay's,Food,2.9,,
1212,Cerveceria y Malteria Quilmes,Alcoholic Drinks,2.9,,
1212,Ministry of Women's Affairs,"Non-profit, public sector & education",2.9,,
1212,Water Corporation,Telecoms & Utilities,2.9,,
1212,Myer,Retail,2.9,,
1212,Seeing Eye Dogs Australia,"Non-profit, public sector & education",2.9,,
1212,USG Boral,Business & Industrial,2.9,,
1212,Budget Direct,Financial Services,2.9,,
1212,Taylors Wines,Business & Industrial,2.9,,
1212,OTTO,Retail,2.9,,
1212,RITTER SPORT,Food,2.9,,
1212,AY YILDIZ,Telecoms & Utilities,2.9,,
1212,Mammut,Retail,2.9,,
1212,Frankfurter Allgemeine Zeitung (F.A.Z.),Media & Publishing,2.9,,
1212,MYTOYS GROUP,Retail,2.9,,
1212,Sony,Leisure & Entertainment,2.9,,
1234,LELYNX.FR,Financial Services,2.8,,
1234,HP,Technology & Electronics,2.8,,
1234,Conforama,Retail,2.8,,
1234,VITAGERMINE,Food,2.8,,
1234,KEEP COOL,Leisure & Entertainment,2.8,,
1234,Piccolinis,Food,2.8,,
1234,LES ECHOS,Media & Publishing,2.8,,
1234,Good Knight,Household & Domestic,2.8,,
1234,India Gate Basmati Rice,Food,2.8,,
1234,Mother Dairy,Food,2.8,,
1234,Mahindra Truck and Bus Division,Automotive,2.8,,
1234,Sony Max - IPL,Leisure & Entertainment,2.8,,
1234,Hike,Telecoms & Utilities,2.8,,
1234,Tata Sky Limited,Media & Publishing,2.8,,
1234,Madhya Pradesh Tourism,Transport & Tourism,2.8,,
1234,Clinton Health Access Initiative,"Non-profit, public sector & education",2.8,,
1234,JIO,Telecoms & Utilities,2.8,,
1234,Freecharge,Retail,2.8,,
1234,Titan Juxt,Clothing & Accessories,2.8,,
1234,Century Plyboards,Business & Industrial,2.8,,
1234,107.2 FM Radio Nasha - HT Media,Media & Publishing,2.8,,
1234,IDFC,Financial Services,2.8,,
1234,Sony Max - Pro Wrestling League,Leisure & Entertainment,2.8,,
1234,Jeevansathi.com,Media & Publishing,2.8,,
1234,Byjus,"Non-profit, public sector & education",2.8,,
1234,pepperfry.com,Retail,2.8,,
1260,Landmark,Retail,2.7,,
1260,Anmum,Food,2.7,,
1260,Sony New Zealand,Leisure & Entertainment,2.7,,
1260,Paw Justice,"Non-profit, public sector & education",2.7,,
1260,Mitre 10 (NZ),Retail,2.7,,
1260,Ouzo Plomari Isidoros Arvanitis,Alcoholic Drinks,2.7,,
1260,Beeline,Telecoms & Utilities,2.7,,
1260,Sberbank banka,Financial Services,2.7,,
1260,Marya,Retail,2.7,,
1260,Pro.Dobro,"Non-profit, public sector & education",2.7,,
1260,M.Video,Retail,2.7,,
1260,Chumchurum Soonhar,Alcoholic Drinks,2.7,,
1260,LG,Household & Domestic,2.7,,
1260,Donate-Poline,"Non-profit, public sector & education",2.7,,
1260,Candy Crush Soda,Leisure & Entertainment,2.7,,
1260,LG,Leisure & Entertainment,2.7,,
1260,innisfree,Toiletries & Cosmetics,2.7,,
1277,Èeskomoravská Stavební Spoøitelna﻿,Business & Industrial,2.6,,
1277,Permanent TSB﻿,Financial Services,2.6,,
1277,Pioc do Ride,Media & Publishing,2.6,,
1277,CzechTourism﻿,Transport & Tourism,2.6,,
1277,Prague Pride﻿,"Non-profit, public sector & education",2.6,,
1277,Continental Tires,Automotive,2.6,,
1277,Lucozade Sport,Soft Drinks,2.6,,
1277,Prada,Clothing & Accessories,2.6,,
1277,Villa del Sur Levité FLIP,Soft Drinks,2.6,,
1277,BBVA Francés,Financial Services,2.6,,
1277,Bubbaloo,Food,2.6,,
1277,Fundación Padre Lorenzo Massa,"Non-profit, public sector & education",2.6,,
1277,The Weeknd,Leisure & Entertainment,2.6,,
1277,ATRAPALO.COM,Transport & Tourism,2.6,,
1277,MetroGas,Telecoms & Utilities,2.6,,
1277,Koleston,Toiletries & Cosmetics,2.6,,
1277,Gansito Marinela,Food,2.6,,
1277,Nutri Rindes,Food,2.6,,
1277,Covergirl,Media & Publishing,2.6,,
1277,Guardadito,Financial Services,2.6,,
1277,The Hunger Games: Mockingjay Part 2,Leisure & Entertainment,2.6,,
1277,NP300 Frontier,Automotive,2.6,,
1277,Cerveza Dos Equis,Alcoholic Drinks,2.6,,
1277,Vinimex Total,Household & Domestic,2.6,,
1277,Expedia.mx,Transport & Tourism,2.6,,
1277,BSN Malaysia,Financial Services,2.6,,
1277,Tyskie Gronie,Alcoholic Drinks,2.6,,
1277,Warszawa,Transport & Tourism,2.6,,
1277,Żywiec Zdrój,Soft Drinks,2.6,,
1277,Druga Szansa,Leisure & Entertainment,2.6,,
1277,NJU Mobile,Telecoms & Utilities,2.6,,
1277,Krakus Szynka Eksportowa,Food,2.6,,
1277,EB,Alcoholic Drinks,2.6,,
1277,Perfect Care,Household & Domestic,2.6,,
1277,Zupełnie Nowy Testament,Leisure & Entertainment,2.6,,
1277,Elektrolit,Pharma & Healthcare,2.6,,
1277,Virgin Mobile,Telecoms & Utilities,2.6,,
1277,Multi Multi,Leisure & Entertainment,2.6,,
1277,Ubezpieczenie samochodowe,Financial Services,2.6,,
1277,Redd's,Alcoholic Drinks,2.6,,
1277,Raiffeisen Polbank,Financial Services,2.6,,
1277,Monopoly,Retail,2.6,,
1277,3M™Aura™ i 3M™ Cubitron™ II,Retail,2.6,,
1277,AXN,Media & Publishing,2.6,,
1277,Kawa Inka,Soft Drinks,2.6,,
1277,OC+AutoSzyba,Business & Industrial,2.6,,
1277,Calve,Food,2.6,,
1277,Carte D'or,Food,2.6,,
1277,Eti Çikolata,Food,2.6,,
1277,Fairy Liquid,Household & Domestic,2.6,,
1277,Türk Eğitim Vakfı (TEV),"Non-profit, public sector & education",2.6,,
1277,NN Hayat ve Emeklilik,Financial Services,2.6,,
1277,Öğretmen Akademisi Vakfı,"Non-profit, public sector & education",2.6,,
1277,Flexball Teknolojili Gilette Fusion Proglide,Toiletries & Cosmetics,2.6,,
1277,Arçelik A.Ş.,Household & Domestic,2.6,,
1277,Duru,Household & Domestic,2.6,,
1277,ABC,Household & Domestic,2.6,,
1277,Eti Canga,Food,2.6,,
1277,Sprite,Soft Drinks,2.6,,
1277,Sesu,Toiletries & Cosmetics,2.6,,
1277,Damak,Food,2.6,,
1277,Hayat Su,Soft Drinks,2.6,,
1277,Asus,Technology & Electronics,2.6,,
1277,SNS,Financial Services,2.6,,
1277,PROMINENT,Household & Domestic,2.6,,
1277,Rabobank,Financial Services,2.6,,
1277,FrieslandCampina Riedel,Food,2.6,,
1277,WOMEN INC.,"Non-profit, public sector & education",2.6,,
1277,Cristallo Glas,Business & Industrial,2.6,,
1277,YOUSURE,Financial Services,2.6,,
1277,Da komm ich her,Food,2.6,,
1277,KBC Bank,Financial Services,2.6,,
1277,Matexi,Business & Industrial,2.6,,
1277,Hans Anders,Clothing & Accessories,2.6,,
1277,Rode Kruis Vlaanderen,"Non-profit, public sector & education",2.6,,
1277,FC Zürich Frauen,Leisure & Entertainment,2.6,,
1277,Avnet,Technology & Electronics,2.6,,
1277,Swiss International Air Lines,Transport & Tourism,2.6,,
1277,INOBAT,Business & Industrial,2.6,,
1277,Delica,Food,2.6,,
1277,Wander,Food,2.6,,
1277,Swiss Life,Financial Services,2.6,,
1277,Corporación Matamoros por los Heroes,"Non-profit, public sector & education",2.6,,
1277,Manantial,Soft Drinks,2.6,,
1277,Avianca,Transport & Tourism,2.6,,
1277,Trident,Toiletries & Cosmetics,2.6,,
1277,Baileys,Alcoholic Drinks,2.6,,
1277,Alquería,Soft Drinks,2.6,,
1277,Twitter,Business & Industrial,2.6,,
1277,Reebok,Clothing & Accessories,2.6,,
1277,Sancho BBDO,Business & Industrial,2.6,,
1277,Bancolombia,Financial Services,2.6,,
1277,TOP Terra,Household & Domestic,2.6,,
1277,Diageo,Alcoholic Drinks,2.6,,
1277,StarHub,Telecoms & Utilities,2.6,,
1277,Fireball,Alcoholic Drinks,2.6,,
1277,La Roche-Posay,Toiletries & Cosmetics,2.6,,
1277,Bci Opensky,Financial Services,2.6,,
1277,Virutex,Household & Domestic,2.6,,
1277,Supremo,Soft Drinks,2.6,,
1277,Socovesa,Business & Industrial,2.6,,
1277,Quix,Household & Domestic,2.6,,
1277,Transbank,Financial Services,2.6,,
1277,Dulce Receta,Food,2.6,,
1277,Apumanque,Retail,2.6,,
1277,Consalud,Pharma & Healthcare,2.6,,
1277,ČS Erste Corporate Banking,Financial Services,2.6,,
1277,ALSA,"Non-profit, public sector & education",2.6,,
1277,Air Bank,Financial Services,2.6,,
1277,"E.ON Česká republika, s.r.o.",Telecoms & Utilities,2.6,,
1277,LMC,Business & Industrial,2.6,,
1277,Honor,Technology & Electronics,2.6,,
1277,Europai Utazasi Biztosito,Financial Services,2.6,,
1277,K&H Bank,Financial Services,2.6,,
1277,TIBI CSOKI,Food,2.6,,
1277,Orzok Alaptivany,"Non-profit, public sector & education",2.6,,
1277,Groupama Biztosito,Financial Services,2.6,,
1277,Baba,Household & Domestic,2.6,,
1277,Hungaropharma,Pharma & Healthcare,2.6,,
1277,Sport szelet,Food,2.6,,
1277,Magyar Vakok es Gyengenlatok Orsza,"Non-profit, public sector & education",2.6,,
1277,Invitel,Telecoms & Utilities,2.6,,
1277,ArkoMen,Toiletries & Cosmetics,2.6,,
1277,Megacom,Pharma & Healthcare,2.6,,
1277,Bacardi-Martini Ukraine,Alcoholic Drinks,2.6,,
1277,Kyivstar,Telecoms & Utilities,2.6,,
1277,Activia,Food,2.6,,
1277,Rollton noodles,Food,2.6,,
1277,Kamenitza AD,Alcoholic Drinks,2.6,,
1277,Rostar BG,Food,2.6,,
1277,Mobil,Telecoms & Utilities,2.6,,
1277,Postbank,Financial Services,2.6,,
1277,Moto Pfohe,Automotive,2.6,,
1277,Sin Parar,Food,2.6,,
1277,LIGA PERUANA CONTRA EL CÁNCER,"Non-profit, public sector & education",2.6,,
1277,ASOCIACIÓN MUSEO DE ARTE DE LIMA,Leisure & Entertainment,2.6,,
1277,Slovak Telekom,Telecoms & Utilities,2.6,,
1277,VÚB Banka,Financial Services,2.6,,
1277,Bergenbier,Alcoholic Drinks,2.6,,
1277,Ciucaș,Alcoholic Drinks,2.6,,
1277,BURN,Soft Drinks,2.6,,
1277,eMAG,Retail,2.6,,
1277,Grolsch,Alcoholic Drinks,2.6,,
1277,Dacia Logan Prestige,Automotive,2.6,,
1277,Eco 99 FM,Media & Publishing,2.6,,
1277,Castro,Retail,2.6,,
1277,One in Nine,"Non-profit, public sector & education",2.6,,
1277,yes,Media & Publishing,2.6,,
1277,Mizrahi Bank,Financial Services,2.6,,
1277,Bamba Extreme,Food,2.6,,
1277,Asociación Costa Rica por Siempre,"Non-profit, public sector & education",2.6,,
1277,AutoZubak,Automotive,2.6,,
1277,HEP,Telecoms & Utilities,2.6,,
1277,SATURN,Technology & Electronics,2.6,,
1277,AMF Fastigheter,Business & Industrial,2.6,,
1277,Covergirl,Toiletries & Cosmetics,2.6,,
1277,Paul,Retail,2.6,,
1277,Degree,Toiletries & Cosmetics,2.6,,
1277,Mission Impossible: Rogue Nation,Media & Publishing,2.6,,
1277,Xerox,Technology & Electronics,2.6,,
1277,Coty,Toiletries & Cosmetics,2.6,,
1277,Krylon,Household & Domestic,2.6,,
1277,Finding Dory,Leisure & Entertainment,2.6,,
1277,Sony Pictures Entertainment,Media & Publishing,2.6,,
1277,Serenito,Food,2.6,,
1277,Game of Thrones,Media & Publishing,2.6,,
1277,Yumit,Leisure & Entertainment,2.6,,
1444,Sodimac Homecenter,Business & Industrial,2.5,,
1444,Pagnifique,Food,2.5,,
1444,Elite,Household & Domestic,2.5,,
1444,Fundación Alejandra Forlán,"Non-profit, public sector & education",2.5,,
1444,PULSO,Pharma & Healthcare,2.5,,
1444,Ricardito,Food,2.5,,
1444,Aeropuerto Internacional de Carrasco,Transport & Tourism,2.5,,
1444,Club Atlético Peñarol,Leisure & Entertainment,2.5,,
1444,Canarias,Soft Drinks,2.5,,
1444,ANDA,"Non-profit, public sector & education",2.5,,
1454,Sr Toronjo,Soft Drinks,2.3,,
1454,Savanna Premium Cider,Alcoholic Drinks,2.3,,
1454,La Cocinera,Food,2.3,,
1454,Gas Natural Fenosa,Telecoms & Utilities,2.3,,
1454,Durmet,Retail,2.3,,
1454,Getafe C.F.,Leisure & Entertainment,2.3,,
1454,La Casera,Soft Drinks,2.3,,
1454,Mahou,Alcoholic Drinks,2.3,,
1454,Tigo El Salvador,Telecoms & Utilities,2.3,,
1454,Turismo de Mexico,Transport & Tourism,2.3,,
1464,Dial Direct,Financial Services,2.2,,
1464,Roads and Transport Authority (RTA),"Non-profit, public sector & education",2.2,,
1464,McCain Foods,Food,2.2,,
1464,Jackson-Triggs,Alcoholic Drinks,2.2,,
1464,Labatt Breweries of Canada,Alcoholic Drinks,2.2,,
1464,Newfoundland and Labrador Tourism,Transport & Tourism,2.2,,
1464,Raising the Roof,"Non-profit, public sector & education",2.2,,
1464,SickKids Foundation,Pharma & Healthcare,2.2,,
1464,Mitsubishi Motors Canada,Automotive,2.2,,
1464,Bud Light,Alcoholic Drinks,2.2,,
1464,Fix Auto,Automotive,2.2,,
1464,Interac Association,Financial Services,2.2,,
1464,Loto-Quebec,"Non-profit, public sector & education",2.2,,
1464,Svedka Vodka,Alcoholic Drinks,2.2,,
1464,Post Foods ULC,Food,2.2,,
1464,CrownBet,Leisure & Entertainment,2.2,,
1480,TRW Automotive Aftermarket,Automotive,2.1,,
1480,Sure,Toiletries & Cosmetics,2.1,,
1480,Plan International,"Non-profit, public sector & education",2.1,,
1480,Change4Life,"Non-profit, public sector & education",2.1,,
1480,Molson Coors,Alcoholic Drinks,2.1,,
1480,Mothercare,Retail,2.1,,
1480,Gap,Retail,2.1,,
1480,Royal Mail,Telecoms & Utilities,2.1,,
1480,Kuoni,Transport & Tourism,2.1,,
1480,Moskito Guard,Household & Domestic,2.1,,
1480,The Sun,Media & Publishing,2.1,,
1480,SIA Glass,Food,2.1,,
1480,Barncancerfonden,"Non-profit, public sector & education",2.1,,
1480,SK-II,Toiletries & Cosmetics,2.1,,
1480,Stockholmståg,Transport & Tourism,2.1,,
1480,Södertörns Högskola,"Non-profit, public sector & education",2.1,,
1480,Göteborgs Kyrkliga Stadsmission,"Non-profit, public sector & education",2.1,,
1480,Örebro universitet,"Non-profit, public sector & education",2.1,,
1480,Telia,Telecoms & Utilities,2.1,,
1480,safefood,"Non-profit, public sector & education",2.1,,
1480,Tesco Mobile Ireland,Telecoms & Utilities,2.1,,
1480,Deep RiverRock,Soft Drinks,2.1,,
1480,Bank of Ireland,Financial Services,2.1,,
1480,Bord Gáis Energy,Telecoms & Utilities,2.1,,
,,,,,
© WARC 2021. Please refer to https://warc.com/rankings/effective-100/methodology for further information,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
